key	qty 	date
ele16	2	20191207
ele16	1	20191208
ele16	2	20191210
ele16	1	20191212
ele16	1	20191218
ele16	3	20191219
ele16	9	20191220
ele16	4	20191221
ele16	1	20191222
ele16	2	20191223
ele16	3	20191224
ele16	1	20191225
ele16	4	20191226
ele16	4	20191227
ele16	4	20191228
ele16	7	20191229
ele16	9	20191230
ele16	4	20191231
ele17	8	20191201
ele17	1	20191202
ele17	1	20191204
ele17	6	20191205
ele17	13	20191206
ele17	1	20191207
ele17	2	20191208
ele17	3	20191209
ele17	12	20191210
ele17	1	20191211
ele17	2	20191213
ele17	5	20191214
ele17	4	20191215
ele17	4	20191216
ele17	4	20191217
ele17	3	20191218
ele17	3	20191219
ele17	2	20191220
ele17	3	20191221
ele17	5	20191222
ele17	3	20191223
ele17	4	20191229
ele17	2	20191230
ele18	2	20191201
ele18	1	20191202
ele18	2	20191203
ele18	3	20191204
ele18	4	20191205
ele18	3	20191206
ele18	3	20191207
ele18	2	20191208
ele18	7	20191209
ele18	1	20191211
ele18	8	20191212
ele18	2	20191214
ele18	5	20191215
ele18	7	20191216
ele18	11	20191217
ele18	1	20191219
ele18	1	20191220
ele18	1	20191221
ele18	1	20191222
ele18	2	20191225
ele18	4	20191227
ele18	3	20191230
ele18	2	20191226
ele19	2	20191201
ele19	6	20191202
ele19	4	20191203
ele19	7	20191204
ele19	2	20191205
ele19	2	20191207
ele19	3	20191208
ele19	1	20191209
ele19	2	20191211
ele19	4	20191212
ele19	2	20191214
ele19	1	20191215
ele19	1	20191220
ele19	1	20191222
ele20	3	20191201
ele20	1	20191204
ele20	2	20191205
ele20	1	20191206
ele20	1	20191208
ele20	1	20191210
ele20	1	20191211
ele20	3	20191213
ele20	1	20191214
ele20	1	20191216
ele21	9	20191201
ele21	10	20191202
ele21	12	20191203
ele21	13	20191204
ele21	6	20191205
ele21	3	20191206
ele21	8	20191207
ele21	2	20191208
ele21	8	20191209
ele21	4	20191210
ele21	4	20191211
ele21	5	20191212
ele21	3	20191213
ele21	1	20191214
ele21	7	20191215
ele21	2	20191216
ele21	5	20191217
ele21	13	20191218
ele21	2	20191219
ele21	3	20191220
ele21	1	20191221
ele21	2	20191222
ele21	3	20191224
ele21	2	20191225
ele21	1	20191226
ele21	4	20191227
ele21	2	20191228
ele21	2	20191229
ele21	4	20191230
ele21	4	20191231
ele22	1	20191203
ele23	6	20191201
ele23	4	20191202
ele23	9	20191203
ele23	6	20191204
ele23	8	20191205
ele23	2	20191206
ele23	5	20191207
ele23	3	20191208
ele23	2	20191209
ele23	1	20191210
ele23	8	20191211
ele23	6	20191213
ele23	4	20191214
ele23	3	20191215
ele23	4	20191216
ele23	2	20191217
ele23	2	20191218
ele23	2	20191220
ele23	3	20191221
ele23	1	20191223
ele23	1	20191224
ele23	2	20191225
ele23	1	20191226
ele23	6	20191227
ele23	2	20191228
ele23	2	20191229
ele23	6	20191230
ele23	3	20191231
ele24	1	20191203
ele24	2	20191205
ele25	14	20191201
ele25	10	20191202
ele25	12	20191203
ele25	10	20191204
ele25	7	20191205
ele25	2	20191206
ele25	3	20191207
ele25	3	20191208
ele25	2	20191209
ele25	1	20191210
ele25	4	20191211
ele25	3	20191212
ele25	5	20191213
ele25	6	20191214
ele25	11	20191215
ele25	8	20191216
ele25	10	20191217
ele25	3	20191218
ele25	2	20191219
ele25	4	20191220
ele25	2	20191221
ele25	1	20191222
ele25	3	20191223
ele25	2	20191225
ele25	4	20191226
ele25	3	20191227
ele25	4	20191228
ele25	2	20191229
ele25	3	20191230
ele25	2	20191231
ele26	4	20191201
ele26	18	20191202
ele26	11	20191203
ele26	12	20191204
ele26	6	20191205
ele26	2	20191206
ele26	4	20191207
ele26	4	20191208
ele26	1	20191209
ele26	5	20191210
ele26	4	20191212
ele26	3	20191213
ele26	2	20191214
ele26	4	20191215
ele26	7	20191216
ele26	5	20191217
ele26	4	20191218
ele26	2	20191219
ele26	2	20191220
ele26	2	20191223
ele26	1	20191225
ele26	1	20191226
ele26	2	20191228
ele26	1	20191229
ele26	1	20191231
ele27	5	20191201
ele27	4	20191202
ele27	6	20191203
ele27	3	20191204
ele27	3	20191205
ele27	3	20191206
ele27	5	20191207
ele27	3	20191208
ele27	1	20191209
ele27	3	20191210
ele27	4	20191211
ele27	5	20191212
ele27	1	20191213
ele27	8	20191214
ele27	3	20191215
ele27	6	20191216
ele27	6	20191218
ele27	1	20191219
ele27	3	20191221
ele27	3	20191222
ele27	3	20191223
ele27	2	20191224
ele27	1	20191225
ele27	1	20191226
ele27	2	20191227
ele27	1	20191228
ele27	3	20191229
ele27	4	20191230
ele27	3	20191231
ele28	1	20191203
ele3	2	20191202
ele3	2	20191203
