key	qty	date
agg2	1	20200112
agg2	20	20200113
agg2	5	20200117
agg2	5	20200122
agg2	10	20200101
agg2	40	20200107
agg2	40	20200108
agg2	40	20200114
agg2	40	20200131
agg2	60	20200119
agg2	120	20200130
agg2	140	20200127
agg3	21	20200101
agg3	105	20200108
agg3	5	20200121
agg3	125	20200124
agg3	145	20200127
agg3	125	20200131
agg3	210	20200114
agg3	20	20200128
agg3	21	20200101
agg3	40	20200105
agg3	60	20200106
agg3	105	20200108
agg3	160	20200113
agg3	20	20200116
agg3	220	20200117
agg3	20	20200122
agg3	125	20200124
agg3	145	20200127
agg3	40	20200103
agg3	40	20200104
agg3	105	20200108
agg3	40	20200112
agg3	40	20200118
agg3	145	20200127
agg3	40	20200130
agg3	145	20200127
agg3	160	20200113
agg3	100	20200126
agg3	120	20200125
agg3	125	20200131
agg3	210	20200114
agg3	220	20200117
agg4	1	20200102
agg4	81	20200108
agg4	6	20200110
agg4	11	20200127
agg4	5	20200105
agg4	6	20200110
agg4	125	20200114
agg4	95	20200117
agg4	5	20200118
agg4	85	20200119
agg4	5	20200121
agg4	90	20200116
agg4	95	20200117
agg4	30	20200124
agg4	110	20200125
agg4	11	20200127
agg4	90	20200129
agg4	200	20200106
agg4	125	20200114
agg4	40	20200115
agg4	95	20200117
agg4	85	20200119
agg4	120	20200120
agg4	30	20200124
agg4	110	20200125
agg4	20	20200131
agg4	40	20200104
agg4	200	20200106
agg4	125	20200114
agg4	95	20200117
agg4	40	20200122
agg4	110	20200125
agg4	200	20200106
agg4	81	20200108
agg4	90	20200116
agg4	90	20200129
agg4	120	20200120
agg4	180	20200123
agg4	800	20200111
agg5	11	20200102
agg5	1	20200106
agg5	21	20200123
agg5	5	20200129
agg5	11	20200102
agg5	40	20200121
agg5	40	20200114
agg5	160	20200115
agg5	40	20200117
agg5	40	20200121
agg5	160	20200122
agg5	21	20200123
agg5	40	20200130
agg5	40	20200104
agg5	40	20200119
agg5	200	20200101
agg6	6	20200101
agg6	32	20200102
agg6	1	20200106
agg6	404	20200107
agg6	811	20200108
agg6	2	20200109
agg6	2	20200112
agg6	61	20200113
agg6	3	20200115
agg6	1	20200117
agg6	121	20200118
agg6	1	20200120
agg6	61	20200121
agg6	11	20200122
agg6	1	20200123
agg6	41	20200126
agg6	6	20200128
agg6	6	20200101
agg6	5	20200111
agg6	10	20200119
agg6	6	20200128
agg6	32	20200102
agg6	811	20200108
agg6	90	20200114
agg6	11	20200122
agg6	20	20200124
agg6	32	20200102
agg6	90	20200114
agg6	41	20200126
