key	qty	date 
acc21	1	20200725
acc21	3	20200727
acc21	6	20200728
acc21	4	20200729
acc21	6	20200730
acc21	1	20200731
acc22	1	20200701
acc22	5	20200727
acc22	6	20200728
acc22	18	20200729
acc22	9	20200730
acc22	9	20200731
acc32	1	20200705
acc35	1	20200722
acc9	1	20200711
acc9	3	20200722
acc9	1	20200723
acc9	1	20200726
acc9	1	20200727
agg0	26	20200717
agg0	22	20200724
agg0	185	20200716
agg0	26	20200717
agg0	225	20200723
agg0	125	20200727
agg0	185	20200730
agg0	120	20200718
agg0	225	20200723
agg0	230	20200729
agg0	185	20200716
agg0	26	20200717
agg0	120	20200718
agg0	220	20200719
agg0	60	20200720
agg0	60	20200721
agg0	225	20200723
agg0	22	20200724
agg0	60	20200725
agg0	140	20200726
agg0	125	20200727
agg0	230	20200729
agg0	185	20200730
agg0	80	20200731
agg0	185	20200716
agg0	220	20200719
agg0	60	20200720
agg0	60	20200721
agg0	225	20200723
agg0	125	20200727
agg0	230	20200729
agg0	80	20200731
agg0	140	20200726
agg0	185	20200730
agg0	120	20200718
agg0	185	20200730
agg0	185	20200716
agg0	220	20200719
agg1	13	20200701
agg1	10	20200702
agg1	15	20200703
agg1	16	20200704
agg1	25	20200705
agg1	19	20200706
agg1	12	20200707
agg1	26	20200708
agg1	21	20200709
agg1	6	20200710
agg1	19	20200711
agg1	43	20200712
agg1	36	20200713
agg1	31	20200714
agg1	8	20200715
agg1	9	20200716
agg1	24	20200717
agg1	9	20200718
agg1	25	20200719
agg1	26	20200720
agg1	2	20200721
agg1	14	20200722
agg1	18	20200723
agg1	14	20200724
agg1	11	20200725
agg1	33	20200726
agg1	12	20200727
agg1	14	20200728
agg1	20	20200729
agg1	12	20200730
agg1	27	20200731
agg1	10	20200702
agg1	15	20200703
agg1	16	20200704
agg1	25	20200705
agg1	19	20200706
agg1	12	20200707
agg1	26	20200708
agg1	21	20200709
agg1	6	20200710
agg1	19	20200711
agg1	43	20200712
agg1	36	20200713
agg1	31	20200714
agg1	9	20200716
agg1	24	20200717
agg1	9	20200718
agg1	25	20200719
agg1	26	20200720
agg1	14	20200722
agg1	18	20200723
agg1	14	20200724
agg1	11	20200725
agg1	33	20200726
agg1	20	20200729
agg1	12	20200730
agg1	27	20200731
agg1	15	20200703
agg1	16	20200704
agg1	43	20200712
agg1	36	20200713
agg1	24	20200717
agg1	9	20200718
agg1	25	20200719
agg1	14	20200722
agg1	18	20200723
agg1	14	20200724
agg1	33	20200726
agg1	20	20200729
agg1	27	20200731
agg1	13	20200701
agg1	26	20200708
agg1	21	20200709
agg1	19	20200711
agg1	43	20200712
agg1	31	20200714
agg1	8	20200715
agg1	24	20200717
agg1	26	20200720
agg1	33	20200726
agg1	12	20200730
agg1	15	20200703
agg1	19	20200706
agg1	25	20200719
agg1	20	20200729
agg1	31	20200714
agg1	33	20200726
agg1	14	20200728
agg1	27	20200731
