key	qty	date
bam2	830	20200408
bam2	4440	20200414
bam2	6270	20200415
bam2	3505	20200416
bam2	1910	20200417
bam2	2950	20200418
bam2	3880	20200419
bam2	500	20200422
bam2	1830	20200423
bam2	1930	20200424
bam2	1190	20200425
bam2	2735	20200428
bam2	1670	20200429
bam2	1860	20200430
bam2	2450	20200402
bam2	420	20200404
bam2	2070	20200407
bam2	830	20200408
bam2	4440	20200414
bam2	6270	20200415
bam2	3505	20200416
bam2	1910	20200417
bam2	2950	20200418
bam2	3880	20200419
bam2	500	20200422
bam2	1830	20200423
bam2	1930	20200424
bam2	2735	20200428
bam2	1670	20200429
bam2	1860	20200430
bam2	2450	20200402
bam2	420	20200404
bam2	2070	20200407
bam2	830	20200408
bam2	90	20200409
bam2	4440	20200414
bam2	6270	20200415
bam2	3505	20200416
bam2	1910	20200417
bam2	2950	20200418
bam2	3880	20200419
bam2	250	20200420
bam2	500	20200422
bam2	1830	20200423
bam2	1930	20200424
bam2	1190	20200425
bam2	2735	20200428
bam2	1670	20200429
bam2	1860	20200430
bam2	2450	20200402
bam2	420	20200404
bam2	2070	20200407
bam2	4440	20200414
bam2	6270	20200415
bam2	3505	20200416
bam2	1910	20200417
bam2	3880	20200419
bam2	1830	20200423
bam2	1190	20200425
bam2	130	20200427
bam2	2735	20200428
bam2	1670	20200429
bam2	1860	20200430
bam2	3505	20200416
bam2	2735	20200428
bam2	500	20200422
bam2	2735	20200428
bam2	1860	20200430
bam2	4440	20200414
bam2	1830	20200423
bam2	1930	20200424
bam2	1670	20200429
bam2	2070	20200407
bam2	6270	20200415
bam2	3505	20200416
bam2	2735	20200428
bam3	610	20200407
bam3	1490	20200408
bam3	70	20200409
bam3	1070	20200415
bam3	1310	20200416
bam3	1380	20200417
bam3	1160	20200418
bam3	2410	20200419
bam3	300	20200420
bam3	140	20200422
bam3	640	20200423
bam3	600	20200424
bam3	320	20200425
bam3	620	20200428
bam3	610	20200429
bam3	1700	20200430
bam3	610	20200407
bam3	1490	20200408
bam3	1070	20200415
bam3	1310	20200416
bam3	1380	20200417
bam3	1160	20200418
bam3	140	20200422
bam3	640	20200423
bam3	600	20200424
bam3	320	20200425
bam3	620	20200428
bam3	610	20200429
bam3	1700	20200430
bam3	610	20200407
bam3	1490	20200408
bam3	1070	20200415
bam3	1310	20200416
bam3	1380	20200417
bam3	600	20200424
bam3	320	20200425
bam3	620	20200428
bam3	610	20200429
bam3	1700	20200430
bam3	610	20200407
bam3	1490	20200408
bam3	140	20200422
bam3	640	20200423
bam3	600	20200424
bam3	1700	20200430
bam3	610	20200407
bam3	1490	20200408
bam3	70	20200409
bam3	1070	20200415
bam3	1310	20200416
bam3	1380	20200417
bam3	1160	20200418
bam3	2410	20200419
bam3	300	20200420
bam3	140	20200422
bam3	640	20200423
bam3	600	20200424
bam3	320	20200425
bam3	50	20200427
bam3	620	20200428
bam3	610	20200429
bam3	1700	20200430
bam4	3050	20200407
bam4	5420	20200408
bam4	160	20200409
bam4	3700	20200415
bam4	5310	20200416
bam4	3220	20200417
bam4	170	20200419
bam4	660	20200422
bam4	2020	20200423
bam4	1760	20200424
bam4	70	20200427
bam4	700	20200428
bam4	3050	20200407
bam4	5420	20200408
bam4	160	20200409
bam4	3700	20200415
bam4	5310	20200416
bam4	3220	20200417
bam4	170	20200419
bam4	660	20200422
bam4	2020	20200423
bam4	1760	20200424
bam4	1520	20200425
bam4	70	20200427
bam4	700	20200428
bam4	580	20200429
bam4	300	20200430
bam4	3050	20200407
bam4	5420	20200408
bam4	160	20200409
bam4	30	20200414
bam4	3700	20200415
bam4	5310	20200416
bam4	3220	20200417
bam4	170	20200419
bam4	660	20200422
bam4	2020	20200423
bam4	1760	20200424
bam4	1520	20200425
bam4	700	20200428
bam4	3050	20200407
bam4	5420	20200408
bam4	3700	20200415
bam4	5310	20200416
bam4	3220	20200417
bam4	70	20200427
bam4	3050	20200407
bam4	5420	20200408
bam4	160	20200409
bam4	3700	20200415
bam4	5310	20200416
bam4	3220	20200417
bam4	660	20200422
bam4	2020	20200423
bam4	1760	20200424
bam4	1520	20200425
bam5	720	20200407
bam5	1970	20200408
bam5	1590	20200415
bam5	2560	20200416
bam5	1570	20200417
bam5	350	20200422
bam5	1110	20200423
bam5	1100	20200424
bam5	950	20200425
bam5	780	20200428
bam5	980	20200429
bam5	2230	20200430
bam5	720	20200407
bam5	1970	20200408
bam5	200	20200409
bam5	1590	20200415
bam5	2560	20200416
bam5	1570	20200417
bam5	50	20200418
bam5	100	20200419
bam5	350	20200422
bam5	1110	20200423
bam5	1100	20200424
bam5	950	20200425
bam5	80	20200427
bam5	780	20200428
bam5	980	20200429
bam5	2230	20200430
bam5	720	20200407
bam5	1970	20200408
bam5	200	20200409
bam5	1590	20200415
bam5	2560	20200416
bam5	1570	20200417
bam5	50	20200418
bam5	350	20200422
bam5	1110	20200423
bam5	1100	20200424
bam5	950	20200425
bam5	60	20200426
bam5	80	20200427
bam5	780	20200428
bam5	980	20200429
bam5	2230	20200430
bam5	720	20200407
bam5	1970	20200408
bam5	200	20200409
bam5	1590	20200415
bam5	2560	20200416
bam5	1570	20200417
bam5	100	20200419
bam5	350	20200422
bam5	1110	20200423
bam5	1100	20200424
bam5	950	20200425
bam5	780	20200428
bam5	980	20200429
bam5	2230	20200430
bam5	2230	20200430
bam6	950	20200407
bam6	2020	20200408
bam6	120	20200409
bam6	1920	20200415
bam6	3380	20200416
bam6	2440	20200417
bam6	90	20200418
bam6	120	20200419
bam6	280	20200422
bam6	1470	20200423
bam6	1330	20200424
bam6	1170	20200425
bam6	70	20200427
bam6	800	20200428
bam6	860	20200429
bam6	860	20200430
bam6	20	20200404
bam6	950	20200407
bam6	2020	20200408
bam6	120	20200409
bam6	1920	20200415
bam6	3380	20200416
bam6	2440	20200417
bam6	90	20200418
bam6	120	20200419
bam6	280	20200422
bam6	1470	20200423
bam6	1330	20200424
bam6	1170	20200425
bam6	70	20200427
bam6	800	20200428
bam6	860	20200429
bam6	860	20200430
bam6	950	20200407
bam6	2020	20200408
bam6	120	20200409
bam6	1920	20200415
bam6	3380	20200416
bam6	2440	20200417
bam6	90	20200418
bam6	120	20200419
bam6	30	20200421
bam6	280	20200422
bam6	1470	20200423
bam6	1330	20200424
bam6	1170	20200425
bam6	800	20200428
bam7	70	20200407
bam7	50	20200417
bam7	40	20200423
bam7	20	20200424
bam7	10	20200425
bam7	10	20200429
bam7	90	20200430
bam7	70	20200407
bam7	20	20200415
bam7	190	20200416
bam7	20	20200428
bam7	90	20200430
bam7	40	20200423
bam7	50	20200417
bam7	150	20200408
bam7	190	20200416
bam7	90	20200430
bam7	150	20200408
bam7	190	20200416
bir0	1	20200413
bir0	1	20200414
bir0	1	20200415
bir0	1	20200418
bir0	1	20200420
bir2	1213.75	20200402
bir2	219.5	20200404
bir2	266.5	20200414
bir2	274.5	20200415
bir2	1213.75	20200402
bir2	219.5	20200404
bir2	266.5	20200414
bir2	274.5	20200415
bir2	92	20200418
bir2	1	20200427
bir2	1213.75	20200402
bir2	219.5	20200404
bir2	266.5	20200414
bir2	77	20200419
bir2	1213.75	20200402
bir2	219.5	20200404
bir2	266.5	20200414
bir2	1213.75	20200402
bir2	219.5	20200404
bir2	266.5	20200414
bir2	189	20200417
bir2	1213.75	20200402
bir2	219.5	20200404
bir2	266.5	20200414
bir2	274.5	20200415
bir2	165	20200416
bir2	189	20200417
bir2	92	20200418
bir2	77	20200419
bir2	65	20200422
bir2	10	20200424
bir2	15	20200429
bir2	45	20200430
bir2	1213.75	20200402
bir2	219.5	20200404
bir2	266.5	20200414
bir2	274.5	20200415
bir2	219.5	20200404
bir2	274.5	20200415
bir2	1213.75	20200402
bir2	1213.75	20200402
bir2	1213.75	20200402
bir2	219.5	20200404
bir2	30	20200406
bir2	10	20200410
bir2	10	20200413
bir2	266.5	20200414
bir2	274.5	20200415
bir2	165	20200416
bir2	189	20200417
bir2	92	20200418
bir2	77	20200419
bir2	15	20200429
bir2	1213.75	20200402
bir2	219.5	20200404
bir2	1213.75	20200402
bir2	266.5	20200414
bir2	60	20200401
bir2	1213.75	20200402
bir2	40	20200403
bir2	219.5	20200404
bir2	30	20200406
bir2	60	20200407
bir2	266.5	20200414
bir2	274.5	20200415
bir2	165	20200416
bir2	189	20200417
bir2	92	20200418
bir2	65	20200422
bir2	40	20200423
bir2	20	20200425
bir2	45	20200430
bir2	60	20200401
bir2	65	20200422
bir2	189	20200417
bir3	1	20200423
bub0	87	20200415
bub0	10	20200425
bub0	15	20200414
bub0	20	20200407
bub0	20	20200408
bub0	20	20200423
bub0	25	20200409
bub0	30	20200402
bub0	87	20200415
bub0	35	20200421
bub0	87	20200415
bub1	180	20200415
bub1	20	20200430
bub1	22	20200425
bub1	132	20200414
bub1	82	20200408
bub1	240	20200418
bub1	140	20200419
bub1	42	20200407
bub1	82	20200408
bub1	42	20200423
bub1	152	20200409
bub1	122	20200402
bub1	122	20200402
bub1	180	20200415
bub1	272	20200421
bub1	152	20200409
bub1	132	20200414
bub1	100	20200417
bub1	240	20200418
bub1	140	20200419
bub1	272	20200421
bub1	180	20200415
bub2	24	20200419
bub2	6	20200414
bub2	16	20200418
bub2	7	20200404
bub2	10	20200407
bub2	16	20200418
bub2	24	20200419
bub2	15	20200429
bub3	3	20200414
bub3	18	20200419
bub3	5	20200417
bub3	6	20200420
bub3	20	20200402
bub3	10	20200415
bub3	10	20200430
bub3	18	20200419
bub3	15	20200421
bub3	20	20200418
bub3	25	20200401
bub3	30	20200407
bub4	180	20200415
bub4	20	20200430
bub4	22	20200425
bub4	132	20200414
bub4	82	20200408
bub4	240	20200418
bub4	140	20200419
bub4	42	20200407
bub4	82	20200408
bub4	42	20200423
bub4	152	20200409
bub4	122	20200402
bub4	122	20200402
bub4	180	20200415
bub4	272	20200421
bub4	152	20200409
bub4	132	20200414
bub4	100	20200417
bub4	240	20200418
bub4	140	20200419
bub4	272	20200421
bub4	180	20200415
coi0	52	20200402
coi0	20	20200430
coi0	52	20200402
coi0	20	20200430
coi0	52	20200402
coi0	3	20200409
coi0	3	20200412
coi0	3	20200413
coi0	20	20200430
coi0	52	20200402
coi0	5	20200407
coi0	5	20200408
coi0	52	20200402
coi0	6	20200404
coi1	42	20200401
coi1	115	20200402
coi1	71	20200406
coi1	81	20200407
coi1	150	20200408
coi1	51	20200409
coi1	49	20200414
coi1	94	20200415
coi1	50	20200416
coi1	111	20200417
coi1	24	20200418
coi1	116	20200419
coi1	11	20200420
coi1	84	20200422
coi1	67	20200423
coi1	44	20200424
coi1	17	20200425
coi1	21	20200427
coi1	23	20200428
coi1	30	20200429
coi1	19	20200430
coi1	115	20200402
coi1	81	20200407
coi1	150	20200408
coi1	51	20200409
coi1	49	20200414
coi1	94	20200415
coi1	50	20200416
coi1	111	20200417
coi1	24	20200418
coi1	116	20200419
coi1	5	20200421
coi1	84	20200422
coi1	67	20200423
coi1	44	20200424
coi1	17	20200425
coi1	23	20200428
coi1	30	20200429
coi1	115	20200402
coi1	8	20200404
coi1	81	20200407
coi1	150	20200408
coi1	51	20200409
coi1	3	20200413
coi1	49	20200414
coi1	94	20200415
coi1	24	20200418
coi1	116	20200419
coi1	5	20200421
coi1	84	20200422
coi1	67	20200423
coi1	44	20200424
coi1	115	20200402
coi1	150	20200408
coi1	51	20200409
coi1	49	20200414
coi1	94	20200415
coi1	111	20200417
coi1	116	20200419
coi1	84	20200422
coi1	67	20200423
coi1	17	20200425
coi1	115	20200402
coi1	8	20200404
coi1	81	20200407
coi1	150	20200408
coi1	80	20200412
coi1	49	20200414
coi1	50	20200416
coi1	44	20200424
coi1	23	20200428
coi1	19	20200430
coi1	115	20200402
coi1	81	20200407
coi1	150	20200408
coi1	51	20200409
coi1	6	20200410
coi1	94	20200415
coi1	116	20200419
coi1	84	20200422
coi1	30	20200429
coi1	19	20200430
coi1	150	20200408
coi1	7	20200411
coi1	30	20200429
coi1	84	20200422
coi1	67	20200423
coi1	115	20200402
coi1	71	20200406
coi1	150	20200408
coi1	51	20200409
coi1	111	20200417
coi1	24	20200418
coi1	116	20200419
coi1	11	20200420
coi1	84	20200422
coi1	17	20200425
coi1	23	20200428
coi1	80	20200412
coi1	67	20200423
coi1	42	20200401
coi1	20	20200403
coi1	71	20200406
coi1	81	20200407
coi1	150	20200408
coi1	80	20200412
coi1	94	20200415
coi1	50	20200416
coi1	111	20200417
coi1	116	20200419
coi1	84	20200422
coi1	21	20200427
ele0	1	20200402
ele0	1	20200407
ele0	2	20200408
ele0	1	20200414
ele0	2	20200415
ele0	1	20200417
ele0	2	20200418
ele0	1	20200419
ele0	1	20200422
ele0	1	20200424
ele0	1	20200425
ele0	1	20200430
ele1	1	20200401
ele1	3	20200406
ele1	2	20200408
ele1	1	20200413
ele1	1	20200414
ele1	2	20200415
ele1	4	20200417
ele1	4	20200418
ele1	1	20200419
ele1	1	20200422
ele1	1	20200426
ele10	2	20200402
ele10	1	20200406
ele10	1	20200409
ele10	1	20200410
ele10	2	20200415
ele10	3	20200416
ele10	1	20200417
ele10	1	20200418
ele10	3	20200419
ele10	1	20200428
ele10	2	20200430
ele11	4	20200402
ele11	3	20200407
ele11	2	20200408
ele11	2	20200416
ele11	1	20200419
ele11	1	20200420
ele11	1	20200424
ele11	1	20200427
ele11	1	20200428
ele11	2	20200429
ele11	2	20200430
ele12	2	20200408
ele12	1	20200409
ele12	1	20200413
ele12	3	20200422
ele12	1	20200424
ele12	3	20200429
ele12	1	20200430
ele13	1	20200405
ele16	6	20200402
ele16	1	20200405
ele16	2	20200407
ele16	4	20200408
ele16	1	20200409
ele16	1	20200410
ele16	1	20200413
ele16	4	20200416
ele16	1	20200417
ele16	1	20200418
ele16	2	20200419
ele16	1	20200420
ele16	1	20200422
ele16	2	20200424
ele16	1	20200428
ele16	1	20200429
ele16	4	20200430
ele17	1	20200402
ele18	1	20200402
ele18	1	20200404
ele18	2	20200417
ele18	1	20200430
ele21	1	20200402
ele21	1	20200424
ele21	1	20200430
ele22	3	20200402
ele22	1	20200408
ele22	1	20200418
ele22	7	20200422
ele22	1	20200423
ele22	2	20200429
ele22	1	20200430
ele23	1	20200404
ele23	2	20200429
ele24	1	20200402
ele24	1	20200404
ele24	2	20200417
ele24	1	20200428
ele24	1	20200429
ele24	1	20200430
ele25	2	20200402
ele25	1	20200407
ele25	1	20200418
ele25	1	20200430
ele26	2	20200407
ele26	2	20200409
ele26	1	20200414
ele26	1	20200415
ele26	1	20200417
ele28	1	20200408
ele28	2	20200409
ele28	1	20200419
ele3	1	20200408
ele3	1	20200416
ele3	1	20200422
ele3	3	20200429
ele3	1	20200430
ele9	5	20200402
ele9	2	20200408
ele9	2	20200416
ele9	2	20200417
ele9	2	20200423
ele9	1	20200428
ele9	1	20200430
fer0	4748.5	20200402
fer0	1325.5	20200404
fer0	1355.5	20200417
fer0	4410	20200419
fer0	931.5	20200422
fer0	164	20200426
fer0	796.5	20200428
fer0	4748.5	20200402
fer0	1325.5	20200404
fer0	5456	20200407
fer0	4117	20200408
fer0	609	20200416
fer0	1355.5	20200417
fer0	2641	20200418
fer0	4410	20200419
fer0	218	20200420
fer0	209	20200421
fer0	931.5	20200422
fer0	1035	20200423
fer0	164	20200426
fer0	177	20200427
fer0	796.5	20200428
fer0	891.5	20200429
fer0	821	20200430
fer0	4748.5	20200402
fer0	692	20200414
fer0	402	20200415
fer0	821	20200430
fer0	1717.5	20200401
fer0	4748.5	20200402
fer0	1325.5	20200404
fer0	2162.5	20200410
fer0	4117.5	20200411
fer0	891.5	20200429
fer0	821	20200430
fer0	609	20200416
fer0	4410	20200419
fer0	218	20200420
fer0	1035	20200423
fer0	177	20200427
fer0	4748.5	20200402
fer0	1355.5	20200417
fer0	1717.5	20200401
fer0	4748.5	20200402
fer0	1325.5	20200404
fer0	2160	20200406
fer0	5456	20200407
fer0	4117	20200408
fer0	1555	20200409
fer0	4117.5	20200411
fer0	4385	20200412
fer0	4100	20200413
fer0	692	20200414
fer0	1355.5	20200417
fer0	2641	20200418
fer0	4410	20200419
fer0	218	20200420
fer0	209	20200421
fer0	931.5	20200422
fer0	1035	20200423
fer0	935	20200424
fer0	480	20200425
fer0	164	20200426
fer0	177	20200427
fer0	796.5	20200428
fer0	891.5	20200429
fer0	821	20200430
fer0	1717.5	20200401
fer0	4748.5	20200402
fer0	185	20200403
fer0	1325.5	20200404
fer0	95	20200405
fer0	2160	20200406
fer0	5456	20200407
fer0	4117	20200408
fer0	1555	20200409
fer0	2162.5	20200410
fer0	4117.5	20200411
fer0	4385	20200412
fer0	4100	20200413
fer0	692	20200414
fer0	609	20200416
fer0	1355.5	20200417
fer0	2641	20200418
fer0	4410	20200419
fer0	218	20200420
fer0	209	20200421
fer0	931.5	20200422
fer0	1035	20200423
fer0	935	20200424
fer0	480	20200425
fer0	164	20200426
fer0	177	20200427
fer0	796.5	20200428
fer0	891.5	20200429
fer0	821	20200430
fer0	1717.5	20200401
fer0	185	20200403
fer0	2160	20200406
fer0	4117	20200408
fer0	218	20200420
fer0	209	20200421
fer0	164	20200426
fer0	1325.5	20200404
fer0	2160	20200406
fer0	4117	20200408
fer0	480	20200425
fer0	1717.5	20200401
fer0	4748.5	20200402
fer0	185	20200403
fer0	1325.5	20200404
fer0	95	20200405
fer0	2160	20200406
fer0	5456	20200407
fer0	4117	20200408
fer0	1555	20200409
fer0	2162.5	20200410
fer0	4117.5	20200411
fer0	4385	20200412
fer0	4100	20200413
fer0	692	20200414
fer0	402	20200415
fer0	609	20200416
fer0	1355.5	20200417
fer0	2641	20200418
fer0	4410	20200419
fer0	218	20200420
fer0	209	20200421
fer0	931.5	20200422
fer0	1035	20200423
fer0	935	20200424
fer0	480	20200425
fer0	164	20200426
fer0	177	20200427
fer0	796.5	20200428
fer0	891.5	20200429
fer0	821	20200430
fer1	11	20200403
fer1	11	20200404
fer1	1	20200407
fer1	1	20200420
fer1	3.5	20200421
fer1	3.5	20200422
fer1	11	20200424
fer1	12	20200425
fer1	17.5	20200412
fer1	5	20200413
fer1	2.5	20200415
fer1	10	20200416
fer1	5	20200417
fer1	17.5	20200418
fer1	7.5	20200419
fer1	3.5	20200421
fer1	3.5	20200422
fer1	2.5	20200423
fer1	11	20200424
fer1	5	20200402
fer1	11	20200403
fer1	11	20200404
fer1	5	20200406
fer1	10	20200408
fer1	17.5	20200412
fer1	10	20200416
fer1	17.5	20200418
fer1	7.5	20200419
fer1	11	20200424
fer1	12	20200425
fer1	17.5	20200412
fer1	17.5	20200418
fer10	15	20200402
fer10	2.5	20200404
fer10	15	20200402
fer10	20	20200415
fer11	3.1	20200402
fer11	108.1	20200414
fer11	0.1	20200424
fer11	3.1	20200402
fer11	2	20200415
fer11	3.1	20200402
fer11	4	20200404
fer11	108.1	20200414
fer11	2	20200415
fer11	3	20200427
fer11	5	20200409
fer11	108.1	20200414
fer11	5	20200416
fer11	50	20200408
fer11	25	20200413
fer11	108.1	20200414
fer12	1636	20200422
fer12	1227.5	20200430
fer12	1227.5	20200430
fer12	1325	20200414
fer12	762.5	20200415
fer12	1685	20200429
fer12	1227.5	20200430
fer12	1227.5	20200430
fer12	435	20200418
fer12	935	20200419
fer12	645	20200421
fer12	1636	20200422
fer12	1805	20200423
fer12	1320	20200424
fer12	665	20200425
fer12	1110	20200428
fer12	1685	20200429
fer12	1227.5	20200430
fer12	800	20200402
fer12	1325	20200414
fer12	762.5	20200415
fer12	30	20200416
fer12	170	20200417
fer12	435	20200418
fer12	935	20200419
fer12	240	20200420
fer12	1636	20200422
fer12	1805	20200423
fer12	1320	20200424
fer12	665	20200425
fer12	50	20200427
fer12	1110	20200428
fer12	1685	20200429
fer12	1227.5	20200430
fer12	240	20200420
fer12	665	20200425
fer12	15	20200426
fer12	800	20200402
fer12	60	20200404
fer12	1325	20200414
fer12	762.5	20200415
fer12	170	20200417
fer12	435	20200418
fer12	935	20200419
fer12	240	20200420
fer12	645	20200421
fer12	1636	20200422
fer12	1805	20200423
fer12	1320	20200424
fer12	665	20200425
fer12	50	20200427
fer12	1110	20200428
fer12	1685	20200429
fer12	1227.5	20200430
fer13	0.5	20200426
fer13	61	20200428
fer13	42	20200402
fer13	22	20200415
fer13	10	20200427
fer13	37.5	20200404
fer13	58	20200417
fer13	10	20200427
fer13	65	20200403
fer13	60	20200407
