key	qty	dates
fer16	215.5	20200922
fer16	220.5	20200924
fer16	113	20200925
fer16	133	20200926
fer16	115	20200928
fer16	197	20200929
fer16	191.5	20200902
fer16	223.5	20200912
fer16	107	20200917
fer16	230.5	20200901
fer16	191.5	20200902
fer16	164	20200903
fer16	73	20200904
fer16	194.5	20200905
fer16	276	20200906
fer16	127.5	20200907
fer16	177.5	20200908
fer16	128	20200910
fer16	139	20200911
fer16	223.5	20200912
fer16	115.5	20200913
fer16	145.5	20200914
fer16	164.5	20200915
fer16	107	20200917
fer16	159.5	20200919
fer16	218.5	20200920
fer16	122	20200921
fer16	215.5	20200922
fer16	62	20200923
fer16	113	20200925
fer16	133	20200926
fer16	45.5	20200927
fer16	197	20200929
fer16	93	20200930
fer16	230.5	20200901
fer16	191.5	20200902
fer16	73	20200904
fer16	194.5	20200905
fer16	127.5	20200907
fer16	177.5	20200908
fer16	128	20200910
fer16	139	20200911
fer16	223.5	20200912
fer16	164.5	20200915
fer16	91	20200916
fer16	159.5	20200919
fer16	218.5	20200920
fer16	122	20200921
fer16	215.5	20200922
fer16	220.5	20200924
fer16	113	20200925
fer16	133	20200926
fer16	45.5	20200927
fer16	115	20200928
fer16	197	20200929
fer16	164	20200903
fer16	276	20200906
fer16	164.5	20200915
fer16	133	20200926
fer16	230.5	20200901
fer16	191.5	20200902
fer16	276	20200906
fer16	139	20200911
fer16	223.5	20200912
fer16	197	20200929
fer16	177.5	20200908
fer16	145.5	20200914
fer16	164.5	20200915
fer16	107	20200917
fer16	220.5	20200924
fer16	230.5	20200901
fer16	191.5	20200902
fer16	164	20200903
fer16	73	20200904
fer16	194.5	20200905
fer16	276	20200906
fer16	127.5	20200907
fer16	177.5	20200908
fer16	130	20200909
fer16	128	20200910
fer16	139	20200911
fer16	223.5	20200912
fer16	115.5	20200913
fer16	145.5	20200914
fer16	164.5	20200915
fer16	91	20200916
fer16	107	20200917
fer16	127	20200918
fer16	159.5	20200919
fer16	218.5	20200920
fer16	122	20200921
fer16	215.5	20200922
fer16	62	20200923
fer16	220.5	20200924
fer16	113	20200925
fer16	133	20200926
fer16	45.5	20200927
fer16	115	20200928
fer16	197	20200929
fer16	93	20200930
fer17	510	20200901
fer17	640	20200902
fer17	250	20200903
fer17	420	20200904
fer17	370	20200905
fer17	320	20200907
fer17	360	20200909
fer17	210	20200910
fer17	330	20200911
fer17	180	20200912
fer17	370	20200913
fer17	190	20200914
fer17	270	20200915
fer17	340	20200916
fer17	220	20200919
fer17	320	20200920
fer17	330	20200921
fer17	220	20200922
fer17	270	20200923
fer17	200	20200924
fer17	130	20200925
fer17	210	20200926
fer17	260	20200928
fer17	80	20200929
fer17	170	20200930
fer17	510	20200901
fer17	640	20200902
fer17	250	20200903
fer17	420	20200904
fer17	370	20200905
fer17	460	20200906
fer17	320	20200907
fer17	180	20200908
fer17	360	20200909
fer17	210	20200910
fer17	330	20200911
fer17	180	20200912
fer17	370	20200913
fer17	190	20200914
fer17	270	20200915
fer17	340	20200916
fer17	120	20200917
fer17	80	20200918
fer17	220	20200919
fer17	320	20200920
fer17	330	20200921
fer17	220	20200922
fer17	270	20200923
fer17	200	20200924
fer17	130	20200925
fer17	210	20200926
fer17	80	20200927
fer17	260	20200928
fer17	80	20200929
fer17	170	20200930
fer18	0.1	20200908
fer18	11.25	20200902
fer18	10.25	20200913
fer18	1.25	20200924
fer18	11.25	20200902
fer18	1	20200909
fer18	1	20200912
fer18	1	20200915
fer18	1.25	20200924
fer18	11.25	20200902
fer18	2	20200906
fer18	12	20200920
fer18	6	20200922
fer18	11.25	20200902
fer18	6	20200904
fer18	3	20200910
fer18	4	20200911
fer18	6	20200922
fer18	11.25	20200902
fer18	5	20200903
fer18	10	20200905
fer18	10.25	20200913
fer18	12	20200920
fer18	50	20200918
fer18	25	20200925
fer19	0.5	20200922
fer19	37	20200903
fer19	2	20200927
fer19	5	20200906
fer19	5	20200908
fer19	5	20200917
fer19	5	20200921
fer19	5	20200923
fer19	5	20200925
fer19	37	20200903
fer19	37	20200903
fer19	25	20200924
fer2	20	20200922
fer2	10	20200930
fer21	26.05	20200902
fer21	13.2	20200904
fer21	12.15	20200905
fer21	17.25	20200906
fer21	21.4	20200907
fer21	18.1	20200908
fer21	12.75	20200909
fer21	6.95	20200910
fer21	41.15	20200911
fer21	11.15	20200912
fer21	12.1	20200913
fer21	8.1	20200914
fer21	19.15	20200915
fer21	5.9	20200916
fer21	6.2	20200917
fer21	9.1	20200918
fer21	23.55	20200919
fer21	32.1	20200920
fer21	14.15	20200921
fer21	9.65	20200922
fer21	13.75	20200923
fer21	16.3	20200924
fer21	25.2	20200925
fer21	16.3	20200926
fer21	43.1	20200927
fer21	14.9	20200928
fer21	27.15	20200929
fer21	26.65	20200930
fer21	18.3	20200901
fer21	13.2	20200904
fer21	12.15	20200905
fer21	21.4	20200907
fer21	18.1	20200908
fer21	12.75	20200909
fer21	19.15	20200915
fer21	6.2	20200917
fer21	9.1	20200918
fer21	23.55	20200919
fer21	32.1	20200920
fer21	9.65	20200922
fer21	16.3	20200924
fer21	25.2	20200925
fer21	16.3	20200926
fer21	43.1	20200927
fer21	18.3	20200901
fer21	26.05	20200902
fer21	13.4	20200903
fer21	13.2	20200904
fer21	12.15	20200905
fer21	17.25	20200906
fer21	21.4	20200907
fer21	18.1	20200908
fer21	12.75	20200909
fer21	6.95	20200910
fer21	41.15	20200911
fer21	11.15	20200912
fer21	12.1	20200913
fer21	8.1	20200914
fer21	19.15	20200915
fer21	5.9	20200916
fer21	6.2	20200917
fer21	9.1	20200918
fer21	23.55	20200919
fer21	32.1	20200920
fer21	14.15	20200921
fer21	9.65	20200922
fer21	13.75	20200923
fer21	16.3	20200924
fer21	25.2	20200925
fer21	16.3	20200926
fer21	43.1	20200927
fer21	14.9	20200928
fer21	27.15	20200929
fer21	26.65	20200930
fer21	26.05	20200902
fer21	13.2	20200904
fer21	12.15	20200905
fer21	17.25	20200906
fer21	21.4	20200907
fer21	18.1	20200908
fer21	12.75	20200909
fer21	41.15	20200911
fer21	11.15	20200912
fer21	12.1	20200913
fer21	19.15	20200915
fer21	32.1	20200920
fer21	14.15	20200921
fer21	9.65	20200922
fer21	13.75	20200923
fer21	16.3	20200924
fer21	16.3	20200926
fer21	43.1	20200927
fer21	14.9	20200928
fer21	27.15	20200929
fer21	26.65	20200930
fer21	13.4	20200903
fer21	17.25	20200906
fer21	21.4	20200907
fer21	18.1	20200908
fer21	23.55	20200919
fer21	32.1	20200920
fer21	14.15	20200921
fer21	9.65	20200922
fer21	13.75	20200923
fer21	25.2	20200925
fer21	43.1	20200927
fer21	27.15	20200929
fer21	26.65	20200930
fer21	18.1	20200908
fer21	23.55	20200919
fer21	27.15	20200929
fer21	18.3	20200901
fer21	26.05	20200902
fer21	13.4	20200903
fer21	12.15	20200905
fer21	17.25	20200906
fer21	21.4	20200907
fer21	18.1	20200908
fer21	12.75	20200909
fer21	6.95	20200910
fer21	41.15	20200911
fer21	11.15	20200912
fer21	12.1	20200913
fer21	8.1	20200914
fer21	19.15	20200915
fer21	5.9	20200916
fer21	6.2	20200917
fer21	9.1	20200918
fer21	23.55	20200919
fer21	32.1	20200920
fer21	14.15	20200921
fer21	9.65	20200922
fer21	13.75	20200923
fer21	16.3	20200924
fer21	25.2	20200925
fer21	16.3	20200926
fer21	43.1	20200927
fer21	14.9	20200928
fer21	27.15	20200929
fer21	26.65	20200930
fer21	18.3	20200901
fer21	16.3	20200924
fer21	14.9	20200928
fer21	18.3	20200901
fer21	26.05	20200902
fer21	13.4	20200903
fer21	13.2	20200904
fer21	12.15	20200905
fer21	17.25	20200906
fer21	21.4	20200907
fer21	18.1	20200908
fer21	12.75	20200909
fer21	6.95	20200910
fer21	41.15	20200911
fer21	11.15	20200912
fer21	12.1	20200913
fer21	8.1	20200914
fer21	19.15	20200915
fer21	5.9	20200916
fer21	6.2	20200917
fer21	9.1	20200918
fer21	23.55	20200919
fer21	32.1	20200920
fer21	14.15	20200921
fer21	9.65	20200922
fer21	13.75	20200923
fer21	16.3	20200924
fer21	25.2	20200925
fer21	16.3	20200926
fer21	43.1	20200927
fer21	14.9	20200928
fer21	27.15	20200929
fer21	26.65	20200930
fer21	18.3	20200901
fer21	26.05	20200902
fer21	13.4	20200903
fer21	21.4	20200907
fer21	41.15	20200911
fer21	8.1	20200914
fer21	19.15	20200915
fer21	16.3	20200924
fer21	25.2	20200925
fer21	43.1	20200927
fer21	27.15	20200929
fer21	32.1	20200920
fer21	12.15	20200905
fer21	21.4	20200907
fer21	18.1	20200908
fer21	41.15	20200911
fer21	19.15	20200915
fer21	32.1	20200920
fer21	43.1	20200927
fer21	27.15	20200929
fer21	26.65	20200930
fer23	11.75	20200902
fer23	6.75	20200905
fer23	31.25	20200908
fer23	1.25	20200910
fer23	14.75	20200919
fer23	27	20200920
fer23	106	20200922
fer23	31.25	20200930
fer23	5.5	20200901
fer23	11.75	20200902
fer23	5.5	20200904
fer23	6.75	20200905
fer23	5.5	20200909
fer23	1.25	20200910
fer23	6	20200912
fer23	48.5	20200918
fer23	14.75	20200919
fer23	27	20200920
fer23	106	20200922
fer23	31	20200923
fer23	4	20200924
fer23	65.5	20200928
fer23	21.5	20200929
fer23	31.25	20200930
fer23	11.75	20200902
fer23	6.75	20200905
fer23	46	20200906
fer23	31.25	20200908
fer23	32	20200911
fer23	25	20200915
fer23	14.75	20200919
fer23	27	20200920
fer23	11	20200925
fer23	21.5	20200929
fer23	14.75	20200919
fer23	13	20200903
fer23	25	20200915
fer23	48.5	20200918
fer23	4	20200924
fer23	8	20200926
fer23	5.5	20200901
fer23	5.5	20200904
fer23	6.75	20200905
fer23	46	20200906
fer23	50	20200907
fer23	31.25	20200908
fer23	5.5	20200909
fer23	32	20200911
fer23	6	20200912
fer23	5	20200913
fer23	5	20200914
fer23	25	20200915
fer23	40	20200921
fer23	106	20200922
fer23	31	20200923
fer23	8	20200926
fer23	65.5	20200928
fer23	21.5	20200929
fer23	31.25	20200930
fer23	11.75	20200902
fer23	13	20200903
fer23	46	20200906
fer23	31.25	20200908
fer23	32	20200911
fer23	25	20200915
fer23	35	20200917
fer23	48.5	20200918
fer23	14.75	20200919
fer23	11	20200925
fer23	65.5	20200928
fer23	21.5	20200929
fer23	50	20200907
fer23	32	20200911
fer23	40	20200921
fer23	46	20200906
fer23	50	20200907
fer23	35	20200917
fer23	48.5	20200918
fer23	27	20200920
fer23	106	20200922
fer23	31	20200923
fer23	31.25	20200930
fer24	210.75	20200901
fer24	650.75	20200902
fer24	158.75	20200903
fer24	410.75	20200907
fer24	327.25	20200909
fer24	130.75	20200910
fer24	64.25	20200916
fer24	102.75	20200917
fer24	171.75	20200919
fer24	235	20200921
fer24	311.25	20200922
fer24	240.75	20200924
fer24	271.75	20200927
fer24	299.5	20200929
fer24	203.5	20200930
fer24	650.75	20200902
fer24	158.75	20200903
fer24	277	20200904
fer24	299.5	20200905
fer24	355.5	20200906
fer24	410.75	20200907
fer24	451.5	20200908
fer24	327.25	20200909
fer24	130.75	20200910
fer24	205	20200911
fer24	354.5	20200912
fer24	219	20200914
fer24	157	20200915
fer24	64.25	20200916
fer24	120	20200918
fer24	171.75	20200919
fer24	235	20200921
fer24	311.25	20200922
fer24	641	20200923
fer24	271.75	20200927
fer24	299.5	20200929
fer24	203.5	20200930
fer24	277	20200904
fer24	355.5	20200906
fer24	451.5	20200908
fer24	130.75	20200910
fer24	102.75	20200917
fer24	235	20200921
fer24	277	20200926
fer24	318.5	20200928
fer24	299.5	20200929
fer24	158.75	20200903
fer24	355.5	20200906
fer24	327.25	20200909
fer24	219	20200914
fer24	64.25	20200916
fer24	235	20200921
fer24	423.5	20200925
fer24	318.5	20200928
fer24	410.75	20200907
fer24	327.25	20200909
fer24	339.5	20200913
fer24	158.75	20200903
fer24	299.5	20200905
fer24	451.5	20200908
fer24	354.5	20200912
fer24	339.5	20200913
fer24	219	20200914
fer24	311.25	20200922
fer24	423.5	20200925
fer24	650.75	20200902
fer24	277	20200904
fer24	205	20200911
fer24	120	20200918
fer24	209	20200920
fer24	235	20200921
fer24	318.5	20200928
fer24	210.75	20200901
fer24	650.75	20200902
fer24	277	20200904
fer24	299.5	20200905
fer24	355.5	20200906
fer24	410.75	20200907
fer24	451.5	20200908
fer24	327.25	20200909
fer24	130.75	20200910
fer24	354.5	20200912
fer24	339.5	20200913
fer24	157	20200915
fer24	102.75	20200917
fer24	171.75	20200919
fer24	209	20200920
fer24	311.25	20200922
fer24	641	20200923
fer24	423.5	20200925
fer24	277	20200926
fer24	299.5	20200929
fer24	210.75	20200901
fer24	650.75	20200902
fer24	277	20200904
fer24	299.5	20200905
fer24	355.5	20200906
fer24	410.75	20200907
fer24	451.5	20200908
fer24	327.25	20200909
fer24	130.75	20200910
fer24	354.5	20200912
fer24	339.5	20200913
fer24	219	20200914
fer24	157	20200915
fer24	64.25	20200916
fer24	171.75	20200919
fer24	209	20200920
fer24	235	20200921
fer24	311.25	20200922
fer24	641	20200923
fer24	240.75	20200924
fer24	423.5	20200925
fer24	277	20200926
fer24	271.75	20200927
fer24	318.5	20200928
fer24	299.5	20200929
fer24	203.5	20200930
fer24	355.5	20200906
fer24	327.25	20200909
fer24	354.5	20200912
fer24	120	20200918
fer24	203.5	20200930
fer24	650.75	20200902
fer24	102.75	20200917
fer24	311.25	20200922
fer24	210.75	20200901
fer24	650.75	20200902
fer24	158.75	20200903
fer24	277	20200904
fer24	299.5	20200905
fer24	355.5	20200906
fer24	410.75	20200907
fer24	451.5	20200908
fer24	327.25	20200909
fer24	130.75	20200910
fer24	205	20200911
fer24	354.5	20200912
fer24	339.5	20200913
fer24	219	20200914
fer24	157	20200915
fer24	64.25	20200916
fer24	102.75	20200917
fer24	120	20200918
fer24	171.75	20200919
fer24	209	20200920
fer24	235	20200921
fer24	311.25	20200922
fer24	641	20200923
fer24	240.75	20200924
fer24	423.5	20200925
fer24	277	20200926
fer24	271.75	20200927
fer24	318.5	20200928
fer24	299.5	20200929
fer24	203.5	20200930
fer25	1.75	20200902
fer25	0.25	20200909
fer25	0.25	20200920
fer25	0.25	20200927
fer25	1.75	20200902
fer25	0.5	20200918
fer25	1	20200901
fer25	1.75	20200902
fer25	1	20200904
fer25	1	20200905
fer25	27	20200907
fer25	1	20200913
fer25	5	20200919
fer25	1	20200924
fer25	1	20200930
fer25	6	20200903
fer25	2	20200908
fer25	27	20200914
fer25	2	20200917
fer25	5	20200919
fer25	4	20200923
fer25	3	20200915
fer25	8	20200922
fer25	6	20200903
fer25	45	20200921
fer25	8	20200922
fer25	5	20200926
fer25	45	20200921
fer25	15	20200928
fer25	27	20200907
fer25	27	20200914
fer25	25	20200916
fer25	45	20200921
fer27	0.5	20200919
fer27	0.5	20200923
fer27	0.5	20200928
fer27	13.5	20200915
fer27	2	20200913
fer27	2	20200914
fer27	17	20200927
fer27	12.5	20200902
fer27	2.5	20200904
fer27	2.5	20200907
fer27	17.5	20200910
fer27	13.5	20200915
fer27	9	20200920
fer27	17.5	20200910
fer27	9	20200920
fer27	17	20200927
fer27	5	20200929
fer27	12.5	20200902
fer27	10	20200908
fer27	17.5	20200910
fer27	13.5	20200915
fer27	10	20200918
fer27	10	20200925
fer27	17	20200927
fer28	1	20200901
fer28	1	20200902
fer28	1	20200907
fer28	1	20200908
fer28	6	20200909
fer28	1	20200914
fer28	1	20200917
fer28	1	20200918
fer28	1	20200922
fer28	2	20200923
fer28	3.5	20200927
fer28	1	20200929
fer28	1	20200930
fer28	12.5	20200910
fer28	2.5	20200916
fer28	3.5	20200927
fer28	6	20200909
fer28	12.5	20200910
fer28	10	20200926
fer29	2.15	20200901
fer29	0.25	20200906
fer29	2.25	20200907
fer29	1.25	20200917
fer29	11.25	20200919
fer29	25.5	20200913
fer29	1.5	20200922
fer29	3.7	20200908
fer29	2.7	20200920
fer29	2.4	20200927
fer29	5.5	20200902
fer29	6	20200903
fer29	1	20200905
fer29	2.25	20200907
fer29	3.7	20200908
fer29	3.5	20200909
fer29	25.5	20200913
fer29	1	20200914
fer29	1.25	20200917
fer29	1	20200918
fer29	11.25	20200919
fer29	1.5	20200922
fer29	2.4	20200927
fer29	1	20200929
fer29	2.15	20200901
fer29	3.7	20200908
fer29	12	20200911
fer29	2.7	20200920
fer29	2	20200925
fer29	5.5	20200902
fer29	3.5	20200909
fer29	25.5	20200913
fer29	3	20200928
fer29	6	20200903
fer29	15	20200910
fer29	5	20200915
fer29	15	20200910
fer29	12	20200911
fer29	11.25	20200919
fer29	25.5	20200913
fer3	385.5	20200902
fer3	325.5	20200907
fer3	507.5	20200914
fer3	495.5	20200915
fer3	552	20200922
fer3	343.5	20200903
fer3	357	20200904
fer3	681	20200906
fer3	288	20200908
fer3	552	20200922
fer3	633.5	20200927
fer3	157	20200913
fer3	507.5	20200914
fer3	159.5	20200901
fer3	343.5	20200903
fer3	157	20200913
fer3	330	20200918
fer3	342.5	20200924
fer3	633.5	20200927
fer3	305	20200928
fer3	392.5	20200930
fer3	159.5	20200901
fer3	288	20200908
fer3	159.5	20200901
fer3	288	20200908
fer3	159.5	20200901
fer3	385.5	20200902
fer3	357	20200904
fer3	175	20200905
fer3	325.5	20200907
fer3	507.5	20200914
fer3	495.5	20200915
fer3	185	20200916
fer3	125	20200917
fer3	575	20200919
fer3	545	20200921
fer3	552	20200922
fer3	485	20200923
fer3	342.5	20200924
fer3	633.5	20200927
fer3	540	20200929
fer3	392.5	20200930
fer3	159.5	20200901
fer3	343.5	20200903
fer3	175	20200905
fer3	681	20200906
fer3	325.5	20200907
fer3	288	20200908
fer3	350	20200911
fer3	270	20200912
fer3	507.5	20200914
fer3	495.5	20200915
fer3	185	20200916
fer3	125	20200917
fer3	575	20200919
fer3	515	20200920
fer3	545	20200921
fer3	552	20200922
fer3	485	20200923
fer3	342.5	20200924
fer3	290	20200925
fer3	255	20200926
fer3	633.5	20200927
fer3	305	20200928
fer3	540	20200929
fer3	392.5	20200930
fer3	350	20200911
fer3	507.5	20200914
fer3	495.5	20200915
fer3	552	20200922
fer3	342.5	20200924
fer3	255	20200926
fer3	633.5	20200927
fer3	392.5	20200930
fer3	495.5	20200915
fer3	575	20200919
fer3	290	20200925
fer3	159.5	20200901
fer3	385.5	20200902
fer3	343.5	20200903
fer3	357	20200904
fer3	175	20200905
fer3	681	20200906
fer3	325.5	20200907
fer3	288	20200908
fer3	525	20200909
fer3	275	20200910
fer3	350	20200911
fer3	270	20200912
fer3	157	20200913
fer3	507.5	20200914
fer3	495.5	20200915
fer3	185	20200916
fer3	125	20200917
fer3	330	20200918
fer3	575	20200919
fer3	515	20200920
fer3	545	20200921
fer3	552	20200922
fer3	485	20200923
fer3	342.5	20200924
fer3	290	20200925
fer3	255	20200926
fer3	633.5	20200927
fer3	305	20200928
fer3	540	20200929
fer3	392.5	20200930
fer30	26	20200922
fer30	5	20200914
fer30	26	20200922
fer34	140	20200909
fer34	236	20200914
fer34	331	20200920
fer34	286	20200921
fer34	277	20200906
fer34	217	20200907
fer34	172	20200908
fer34	327	20200913
fer34	112	20200918
fer34	102	20200926
fer34	282	20200929
fer34	182	20200902
fer34	112	20200918
fer34	182	20200902
fer34	294	20200903
fer34	140	20200909
fer34	64	20200916
fer34	129	20200923
fer34	364	20200924
fer34	169	20200928
fer34	182	20200902
fer34	165	20200904
fer34	277	20200906
fer34	217	20200907
fer34	172	20200908
fer34	75	20200910
fer34	365	20200912
fer34	327	20200913
fer34	236	20200914
fer34	235	20200919
fer34	286	20200921
fer34	169	20200928
fer34	145	20200930
fer34	170	20200901
fer34	294	20200903
fer34	165	20200904
fer34	170	20200905
fer34	277	20200906
fer34	217	20200907
fer34	172	20200908
fer34	140	20200909
fer34	175	20200911
fer34	365	20200912
fer34	327	20200913
fer34	236	20200914
fer34	160	20200915
fer34	64	20200916
fer34	125	20200917
fer34	112	20200918
fer34	235	20200919
fer34	331	20200920
fer34	286	20200921
fer34	129	20200923
fer34	364	20200924
fer34	85	20200925
fer34	160	20200927
fer34	169	20200928
fer34	282	20200929
fer34	145	20200930
fer34	182	20200902
fer34	277	20200906
fer34	175	20200911
fer34	365	20200912
fer34	327	20200913
fer34	125	20200917
fer34	112	20200918
fer34	331	20200920
fer34	290	20200922
fer34	129	20200923
fer34	364	20200924
fer34	282	20200929
fer34	145	20200930
fer34	277	20200906
fer34	172	20200908
fer34	75	20200910
fer34	327	20200913
fer34	160	20200915
fer34	112	20200918
fer34	235	20200919
fer34	331	20200920
fer34	286	20200921
fer34	364	20200924
fer34	282	20200929
fer34	170	20200901
fer34	182	20200902
fer34	294	20200903
fer34	165	20200904
fer34	170	20200905
fer34	277	20200906
fer34	217	20200907
fer34	172	20200908
fer34	140	20200909
fer34	75	20200910
fer34	175	20200911
fer34	365	20200912
fer34	327	20200913
fer34	236	20200914
fer34	160	20200915
fer34	64	20200916
fer34	125	20200917
fer34	112	20200918
fer34	235	20200919
fer34	331	20200920
fer34	286	20200921
fer34	290	20200922
fer34	129	20200923
fer34	364	20200924
fer34	85	20200925
fer34	102	20200926
fer34	160	20200927
fer34	169	20200928
fer34	282	20200929
fer34	145	20200930
fer37	2.5	20200903
fer37	2.5	20200907
fer37	5	20200912
fer37	25	20200926
fer38	0.5	20200913
fer38	1	20200905
fer38	2	20200922
fer38	2.5	20200926
fer38	3	20200930
fer38	5	20200906
fer38	10	20200908
fer38	10	20200920
fer38	10	20200924
fer38	25	20200902
fer38	25	20200907
fer38	25	20200921
fer38	25	20200925
fer39	0.5	20200901
fer39	24.5	20200903
fer39	14.5	20200905
fer39	18	20200906
fer39	7.5	20200908
fer39	9	20200911
fer39	5.5	20200915
fer39	18.5	20200919
fer39	11.5	20200922
fer39	4	20200925
fer39	18	20200926
fer39	23	20200927
fer39	40.5	20200929
fer39	13.5	20200930
fer39	14.5	20200905
fer39	9	20200907
fer39	13	20200912
fer39	9	20200913
fer39	19	20200918
fer39	7	20200924
fer39	4	20200925
fer39	23	20200927
fer39	64	20200928
fer39	13.5	20200930
fer39	24.5	20200903
fer39	14.5	20200905
fer39	18	20200906
fer39	9	20200907
fer39	7.5	20200908
fer39	52	20200910
fer39	13	20200912
fer39	6	20200914
fer39	29	20200916
fer39	9	20200917
fer39	19	20200918
fer39	12	20200920
fer39	15	20200921
fer39	11.5	20200922
fer39	6	20200923
fer39	7	20200924
fer39	4	20200925
fer39	18	20200926
fer39	23	20200927
fer39	40.5	20200929
fer39	13.5	20200930
fer39	18	20200906
fer39	18	20200906
fer39	7.5	20200908
fer39	18	20200909
fer39	13	20200912
fer39	9	20200913
fer39	18.5	20200919
fer39	15	20200921
fer39	64	20200928
fer39	8	20200904
fer39	23	20200927
fer39	24.5	20200903
fer39	14.5	20200905
fer39	18	20200909
fer39	9	20200913
fer39	5.5	20200915
fer39	9	20200917
fer39	19	20200918
fer39	18.5	20200919
fer39	11.5	20200922
fer39	18	20200926
fer39	40.5	20200929
fer39	9	20200911
fer39	13.5	20200930
fer39	35	20200902
fer39	24.5	20200903
fer39	18	20200906
fer39	18	20200909
fer39	18.5	20200919
fer39	15	20200921
fer39	18	20200926
fer39	23	20200927
fer39	64	20200928
fer39	40.5	20200929
fer39	35	20200902
fer39	52	20200910
fer39	29	20200916
fer39	64	20200928
fer4	47.5	20200908
fer4	38.5	20200912
fer4	36	20200924
fer4	185.5	20200927
fer4	86	20200902
fer4	43	20200903
fer4	67	20200906
fer4	32	20200910
fer4	38.5	20200912
fer4	32	20200919
fer4	74	20200920
fer4	120	20200901
fer4	27	20200904
fer4	87	20200907
fer4	47.5	20200908
fer4	90	20200911
fer4	8	20200914
fer4	74	20200920
fer4	38	20200922
fer4	12	20200925
fer4	61	20200929
fer4	43	20200903
fer4	67	20200906
fer4	90	20200911
fer4	190	20200917
fer4	90	20200921
fer4	63	20200926
fer4	120	20200901
fer4	43	20200903
fer4	4	20200909
fer4	119	20200915
fer4	90	20200921
fer4	38	20200922
fer4	61	20200929
fer4	29	20200930
fer4	120	20200901
fer4	86	20200902
fer4	67	20200906
fer4	87	20200907
fer4	47.5	20200908
fer4	90	20200911
fer4	50	20200913
fer4	119	20200915
fer4	60	20200916
fer4	190	20200917
fer4	74	20200920
fer4	115	20200923
fer4	12	20200925
fer4	185.5	20200927
fer4	135	20200928
fer4	61	20200929
fer4	67	20200906
fer4	32	20200910
fer4	38.5	20200912
fer4	50	20200913
fer4	8	20200914
fer4	190	20200917
fer4	32	20200919
fer4	74	20200920
fer4	38	20200922
fer4	50	20200913
fer4	190	20200917
fer4	86	20200902
fer4	43	20200903
fer4	67	20200906
fer4	87	20200907
fer4	190	20200917
fer4	74	20200920
fer4	90	20200921
fer4	38	20200922
fer4	36	20200924
fer4	63	20200926
fer4	61	20200929
fer4	61	20200929
fer4	90	20200921
fer4	120	20200901
fer4	86	20200902
fer4	43	20200903
fer4	27	20200904
fer4	50	20200905
fer4	67	20200906
fer4	87	20200907
fer4	47.5	20200908
fer4	32	20200910
fer4	90	20200911
fer4	38.5	20200912
fer4	50	20200913
fer4	119	20200915
fer4	60	20200916
fer4	190	20200917
fer4	50	20200918
fer4	32	20200919
fer4	74	20200920
fer4	90	20200921
fer4	115	20200923
fer4	36	20200924
fer4	63	20200926
fer4	185.5	20200927
fer4	135	20200928
fer4	61	20200929
fer4	29	20200930
fer40	91	20200918
fer40	50.5	20200919
fer40	120.5	20200921
fer40	80.5	20200927
fer40	91	20200903
fer40	16	20200906
fer40	86	20200910
fer40	75.5	20200924
fer40	92	20200925
fer40	71	20200926
fer40	91	20200928
fer40	314.5	20200908
fer40	75.5	20200924
fer40	57.5	20200904
fer40	314.5	20200908
fer40	80	20200915
fer40	75.5	20200924
fer40	92.5	20200929
fer40	136	20200911
fer40	155	20200901
fer40	16	20200906
fer40	136	20200911
fer40	155	20200901
fer40	130	20200902
fer40	91	20200903
fer40	57.5	20200904
fer40	16	20200906
fer40	90	20200907
fer40	314.5	20200908
fer40	86	20200910
fer40	136	20200911
fer40	200	20200912
fer40	190	20200913
fer40	140	20200914
fer40	80	20200915
fer40	10	20200917
fer40	91	20200918
fer40	50.5	20200919
fer40	20	20200920
fer40	90	20200922
fer40	65	20200923
fer40	75.5	20200924
fer40	92	20200925
fer40	71	20200926
fer40	80.5	20200927
fer40	91	20200928
fer40	92.5	20200929
fer40	40	20200930
fer40	57.5	20200904
fer40	86	20200910
fer40	80	20200915
fer40	65	20200923
fer40	155	20200901
fer40	130	20200902
fer40	91	20200903
fer40	57.5	20200904
fer40	20	20200905
fer40	90	20200907
fer40	314.5	20200908
fer40	40	20200909
fer40	86	20200910
fer40	136	20200911
fer40	200	20200912
fer40	190	20200913
fer40	140	20200914
fer40	80	20200915
fer40	20	20200916
fer40	91	20200918
fer40	50.5	20200919
fer40	120.5	20200921
fer40	90	20200922
fer40	65	20200923
fer40	75.5	20200924
fer40	92	20200925
fer40	71	20200926
fer40	80.5	20200927
fer40	91	20200928
fer40	92.5	20200929
fer40	40	20200930
fer41	16	20200907
fer41	11	20200914
fer41	18.5	20200918
fer41	1	20200922
fer41	5	20200901
fer41	2.5	20200903
fer41	7.5	20200906
fer41	5	20200910
fer41	2.5	20200911
fer41	5	20200912
fer41	5	20200913
fer41	18.5	20200918
fer41	2.5	20200920
fer41	5	20200902
fer41	16	20200907
fer41	18.5	20200918
fer41	16	20200907
fer41	11	20200914
fer41	18.5	20200918
fer41	10	20200926
fer42	4.75	20200906
fer42	30.75	20200907
fer42	4.75	20200908
fer42	6.75	20200911
fer42	2.75	20200912
fer42	3	20200916
fer42	1.75	20200918
fer42	12.75	20200920
fer42	7.25	20200921
fer42	9.75	20200927
fer42	5.25	20200928
fer42	4.75	20200929
fer42	4	20200915
fer42	1.75	20200918
fer42	4	20200919
