key	qty	dates
pot91	270	20200830
pot91	822	20200831
pot91	1110	20200809
pot91	752	20200823
pot91	822	20200831
pot91	740	20200805
pot91	540	20200822
pot91	2080	20200801
pot91	791	20200802
pot91	568	20200803
pot91	470	20200804
pot91	740	20200805
pot91	2380	20200806
pot91	400	20200807
pot91	350	20200808
pot91	1110	20200809
pot91	700	20200810
pot91	790	20200811
pot91	950	20200812
pot91	820	20200813
pot91	1220	20200814
pot91	320	20200815
pot91	1100	20200816
pot91	650	20200817
pot91	2230	20200818
pot91	150	20200819
pot91	460	20200820
pot91	930	20200821
pot91	540	20200822
pot91	752	20200823
pot91	250	20200824
pot91	906	20200825
pot91	850	20200826
pot91	2210	20200827
pot91	650	20200828
pot91	750	20200829
pot91	270	20200830
pot91	822	20200831
pot91	2380	20200806
pot91	2230	20200818
pot91	930	20200821
pot91	752	20200823
pot91	568	20200803
pot91	2230	20200818
pot91	906	20200825
pot91	750	20200829
pot91	790	20200811
pot91	950	20200812
pot91	650	20200817
pot91	2230	20200818
pot91	850	20200826
pot91	650	20200828
pot91	740	20200805
pot91	2380	20200806
pot91	2380	20200806
pot91	950	20200812
pot91	1100	20200816
pot91	2210	20200827
pot91	2230	20200818
pot91	2210	20200827
pot91	2080	20200801
pot92	500	20200804
pot92	500	20200828
pot95	25	20200801
pot95	25	20200808
pot95	100	20200804
pot95	100	20200819
pot95	100	20200831
pot97	1	20200803
pot97	1	20200804
pot97	4	20200808
pot97	11	20200811
pot97	1	20200817
pot97	2	20200818
pot97	2	20200829
pot97	4	20200830
pot97	2	20200807
pot97	6	20200827
pot97	6	20200801
pot97	4	20200808
pot97	4	20200830
pot97	4	20200813
pot97	6	20200827
pot97	6	20200822
pot97	11	20200811
pot97	10	20200812
pot97	10	20200821
pot98	61	20200817
pot98	8	20200807
pot98	2	20200810
pot98	2	20200828
pot98	4	20200827
pot98	36	20200829
pot98	4	20200831
pot98	8	20200807
pot98	18	20200814
pot98	35	20200803
pot98	20	20200804
pot98	20	20200816
pot98	10	20200821
pot98	10	20200825
pot98	20	20200830
pot98	18	20200814
pot98	36	20200829
pot98	36	20200829
pot98	35	20200803
pot98	120	20200811
pot98	60	20200812
pot98	61	20200817
pot99	1	20200819
pot99	1	20200821
pot99	12	20200804
pot99	2	20200805
pot99	4	20200814
pot99	4	20200815
pot99	34	20200818
pot99	42	20200820
pot99	6	20200802
pot99	34	20200818
pot99	30	20200801
pot99	8	20200810
pot99	38	20200817
pot99	42	20200820
pot99	30	20200801
pot99	12	20200804
pot99	38	20200817
pot99	34	20200818
pot99	30	20200801
pot99	12	20200816
pot99	34	20200818
pot99	42	20200820
sal0	290	20200801
sal0	617.75	20200802
sal0	247.25	20200811
sal0	555.25	20200814
sal0	390.25	20200818
sal0	434.25	20200819
sal0	399.75	20200825
sal0	375.25	20200828
sal0	826.375	20200831
sal0	402.813	20200804
sal0	290	20200801
sal0	617.75	20200802
sal0	929.5	20200803
sal0	402.813	20200804
sal0	513.5	20200805
sal0	828.875	20200807
sal0	437	20200809
sal0	426.5	20200810
sal0	458.5	20200812
sal0	304.5	20200813
sal0	555.25	20200814
sal0	544.375	20200816
sal0	631.5	20200817
sal0	306.75	20200823
sal0	316.75	20200824
sal0	399.75	20200825
sal0	221.5	20200826
sal0	611.5	20200827
sal0	375.25	20200828
sal0	284.5	20200830
sal0	826.375	20200831
sal0	828.875	20200807
sal0	311.625	20200808
sal0	544.375	20200816
sal0	826.375	20200831
sal0	290	20200801
sal0	617.75	20200802
sal0	929.5	20200803
sal0	402.813	20200804
sal0	513.5	20200805
sal0	636	20200806
sal0	828.875	20200807
sal0	311.625	20200808
sal0	437	20200809
sal0	426.5	20200810
sal0	247.25	20200811
sal0	458.5	20200812
sal0	304.5	20200813
sal0	555.25	20200814
sal0	355.75	20200815
sal0	544.375	20200816
sal0	631.5	20200817
sal0	390.25	20200818
sal0	434.25	20200819
sal0	472.75	20200820
sal0	236	20200821
sal0	304	20200822
sal0	306.75	20200823
sal0	316.75	20200824
sal0	399.75	20200825
sal0	221.5	20200826
sal0	611.5	20200827
sal0	375.25	20200828
sal0	337	20200829
sal0	284.5	20200830
sal0	826.375	20200831
sal0	513.5	20200805
sal0	437	20200809
sal0	355.75	20200815
sal0	472.75	20200820
sal0	304	20200822
sal0	611.5	20200827
sal0	284.5	20200830
sal0	826.375	20200831
sal0	290	20200801
sal0	617.75	20200802
sal0	929.5	20200803
sal0	402.813	20200804
sal0	513.5	20200805
sal0	636	20200806
sal0	828.875	20200807
sal0	311.625	20200808
sal0	437	20200809
sal0	426.5	20200810
sal0	247.25	20200811
sal0	458.5	20200812
sal0	304.5	20200813
sal0	555.25	20200814
sal0	355.75	20200815
sal0	544.375	20200816
sal0	631.5	20200817
sal0	390.25	20200818
sal0	434.25	20200819
sal0	472.75	20200820
sal0	236	20200821
sal0	304	20200822
sal0	306.75	20200823
sal0	316.75	20200824
sal0	399.75	20200825
sal0	221.5	20200826
sal0	375.25	20200828
sal0	337	20200829
sal0	284.5	20200830
sal0	826.375	20200831
sal0	513.5	20200805
sal0	828.875	20200807
sal0	426.5	20200810
sal0	304	20200822
sal0	290	20200801
sal0	929.5	20200803
sal0	636	20200806
sal0	828.875	20200807
sal0	311.625	20200808
sal0	437	20200809
sal0	304.5	20200813
sal0	631.5	20200817
sal0	390.25	20200818
sal0	221.5	20200826
sal0	617.75	20200802
sal0	929.5	20200803
sal0	828.875	20200807
sal0	437	20200809
sal0	247.25	20200811
sal0	458.5	20200812
sal0	355.75	20200815
sal0	544.375	20200816
sal0	631.5	20200817
sal0	434.25	20200819
sal0	472.75	20200820
sal0	306.75	20200823
sal0	316.75	20200824
sal0	399.75	20200825
sal0	221.5	20200826
sal0	375.25	20200828
sal0	284.5	20200830
sal0	290	20200801
sal0	617.75	20200802
sal0	929.5	20200803
sal0	402.813	20200804
sal0	513.5	20200805
sal0	636	20200806
sal0	828.875	20200807
sal0	311.625	20200808
sal0	437	20200809
sal0	426.5	20200810
sal0	247.25	20200811
sal0	458.5	20200812
sal0	304.5	20200813
sal0	555.25	20200814
sal0	355.75	20200815
sal0	544.375	20200816
sal0	631.5	20200817
sal0	390.25	20200818
sal0	434.25	20200819
sal0	472.75	20200820
sal0	236	20200821
sal0	304	20200822
sal0	306.75	20200823
sal0	316.75	20200824
sal0	399.75	20200825
sal0	221.5	20200826
sal0	611.5	20200827
sal0	375.25	20200828
sal0	337	20200829
sal0	284.5	20200830
sal0	826.375	20200831
sal0	290	20200801
sal0	828.875	20200807
sal0	355.75	20200815
sal0	544.375	20200816
sal0	631.5	20200817
sal0	472.75	20200820
sal0	306.75	20200823
sal0	316.75	20200824
sal0	284.5	20200830
sal0	290	20200801
sal0	617.75	20200802
sal0	929.5	20200803
sal0	402.813	20200804
sal0	513.5	20200805
sal0	636	20200806
sal0	828.875	20200807
sal0	311.625	20200808
sal0	437	20200809
sal0	426.5	20200810
sal0	247.25	20200811
sal0	458.5	20200812
sal0	304.5	20200813
sal0	355.75	20200815
sal0	544.375	20200816
sal0	631.5	20200817
sal0	390.25	20200818
sal0	434.25	20200819
sal0	472.75	20200820
sal0	236	20200821
sal0	304	20200822
sal0	306.75	20200823
sal0	316.75	20200824
sal0	399.75	20200825
sal0	221.5	20200826
sal0	611.5	20200827
sal0	375.25	20200828
sal0	337	20200829
sal0	284.5	20200830
sal0	826.375	20200831
sal0	929.5	20200803
sal0	402.813	20200804
sal0	513.5	20200805
sal0	636	20200806
sal0	828.875	20200807
sal0	426.5	20200810
sal0	458.5	20200812
sal0	304.5	20200813
sal0	555.25	20200814
sal0	544.375	20200816
sal0	631.5	20200817
sal0	390.25	20200818
sal0	434.25	20200819
sal0	472.75	20200820
sal0	304	20200822
sal0	306.75	20200823
sal0	221.5	20200826
sal0	611.5	20200827
sal0	375.25	20200828
sal0	337	20200829
sal0	284.5	20200830
sal0	826.375	20200831
sal0	929.5	20200803
sal0	513.5	20200805
sal0	828.875	20200807
sal0	247.25	20200811
sal0	458.5	20200812
sal0	304.5	20200813
sal0	555.25	20200814
sal0	544.375	20200816
sal0	631.5	20200817
sal0	390.25	20200818
sal0	472.75	20200820
sal0	236	20200821
sal0	304	20200822
sal0	399.75	20200825
sal0	221.5	20200826
sal0	611.5	20200827
sal0	337	20200829
sal0	284.5	20200830
sal0	826.375	20200831
sal0	290	20200801
sal0	617.75	20200802
sal0	929.5	20200803
sal0	402.813	20200804
sal0	513.5	20200805
sal0	636	20200806
sal0	828.875	20200807
sal0	311.625	20200808
sal0	437	20200809
sal0	426.5	20200810
sal0	247.25	20200811
sal0	458.5	20200812
sal0	304.5	20200813
sal0	555.25	20200814
sal0	355.75	20200815
sal0	544.375	20200816
sal0	631.5	20200817
sal0	390.25	20200818
sal0	434.25	20200819
sal0	472.75	20200820
sal0	236	20200821
sal0	304	20200822
sal0	306.75	20200823
sal0	316.75	20200824
sal0	399.75	20200825
sal0	221.5	20200826
sal0	611.5	20200827
sal0	375.25	20200828
sal0	337	20200829
sal0	284.5	20200830
sal0	826.375	20200831
sal1	117.25	20200810
sal1	116.25	20200831
sal1	72.313	20200809
sal1	8.75	20200802
sal1	181.75	20200803
sal1	86.5	20200806
sal1	128	20200813
sal1	175.5	20200814
sal1	59	20200818
sal1	31.5	20200823
sal1	1.5	20200829
sal1	145.625	20200815
sal1	38	20200801
sal1	8.75	20200802
sal1	153	20200804
sal1	86.5	20200806
sal1	1	20200808
sal1	72.313	20200809
sal1	117.25	20200810
sal1	115	20200811
sal1	283.5	20200812
sal1	98	20200817
sal1	59	20200818
sal1	61	20200822
sal1	31.5	20200823
sal1	43.5	20200824
sal1	60.5	20200825
sal1	87	20200826
sal1	90.5	20200827
sal1	1.5	20200829
sal1	28	20200830
sal1	116.25	20200831
sal1	37	20200807
sal1	115	20200811
sal1	37	20200816
sal1	98	20200817
sal1	60.5	20200825
sal1	87	20200826
sal1	90.5	20200827
sal1	182	20200828
sal1	60.5	20200825
sal1	87	20200826
sal1	28	20200830
sal1	38	20200801
sal1	181.75	20200803
sal1	77.5	20200805
sal1	37	20200807
sal1	117.25	20200810
sal1	115	20200811
sal1	37	20200816
sal1	98	20200817
sal1	59	20200818
sal1	55	20200819
sal1	31.5	20200823
sal1	43.5	20200824
sal1	60.5	20200825
sal1	182	20200828
sal1	28	20200830
sal1	116.25	20200831
sal1	8.75	20200802
sal1	181.75	20200803
sal1	283.5	20200812
sal1	181.75	20200803
sal1	77.5	20200805
sal1	86.5	20200806
sal1	72.313	20200809
sal1	117.25	20200810
sal1	283.5	20200812
sal1	128	20200813
sal1	145.625	20200815
sal1	59	20200818
sal1	61	20200822
sal1	87	20200826
sal1	28	20200830
sal1	77.5	20200805
sal1	128	20200813
sal1	59	20200818
sal1	43.5	20200824
sal1	90.5	20200827
sal1	240	20200820
sal1	87	20200826
sal1	38	20200801
sal1	181.75	20200803
sal1	153	20200804
sal1	77.5	20200805
sal1	86.5	20200806
sal1	37	20200807
sal1	72.313	20200809
sal1	117.25	20200810
sal1	115	20200811
sal1	283.5	20200812
sal1	128	20200813
sal1	175.5	20200814
sal1	145.625	20200815
sal1	37	20200816
sal1	98	20200817
sal1	59	20200818
sal1	55	20200819
sal1	240	20200820
sal1	100	20200821
sal1	61	20200822
sal1	31.5	20200823
sal1	43.5	20200824
sal1	60.5	20200825
sal1	87	20200826
sal1	90.5	20200827
sal1	182	20200828
sal1	116.25	20200831
sal10	12	20200801
sal10	14	20200802
sal10	10	20200803
sal10	7	20200804
sal10	11	20200805
sal10	7	20200806
sal10	4	20200807
sal10	4	20200808
sal10	9	20200809
sal10	7	20200810
sal10	9	20200811
sal10	4	20200812
sal10	9	20200813
sal10	6	20200814
sal10	7	20200815
sal10	9	20200816
sal10	2	20200817
sal10	5	20200818
sal10	4	20200819
sal10	10	20200820
sal10	9	20200821
sal10	6	20200822
sal10	7	20200823
sal10	6	20200824
sal10	7	20200825
sal10	14	20200826
sal10	7	20200827
sal10	3	20200828
sal10	8	20200829
sal10	5	20200830
sal10	5	20200831
sal10	12	20200801
sal10	14	20200802
sal10	9	20200811
sal10	9	20200816
sal10	9	20200821
sal10	14	20200826
sal10	7	20200827
sal11	1	20200803
sal11	5	20200804
sal11	9	20200805
sal11	7	20200810
sal11	3	20200811
sal11	5	20200812
sal11	1	20200817
sal11	4	20200823
sal11	11	20200826
sal11	11	20200830
sal11	5	20200831
sal11	5	20200804
sal11	9	20200805
sal11	4	20200807
sal11	4	20200808
sal11	2	20200809
sal11	7	20200810
sal11	3	20200811
sal11	5	20200812
sal11	6	20200813
sal11	4	20200814
sal11	8	20200815
sal11	6	20200816
sal11	4	20200818
sal11	6	20200819
sal11	8	20200820
sal11	12	20200821
sal11	8	20200822
sal11	4	20200823
sal11	2	20200825
sal11	11	20200826
sal11	12	20200827
sal11	6	20200828
sal11	2	20200829
sal11	11	20200830
sal11	5	20200831
sal2	37.75	20200813
sal2	0.5	20200802
sal2	26.5	20200808
sal2	30.5	20200811
sal2	6.5	20200815
sal2	25.5	20200816
sal2	10.5	20200818
sal2	50.5	20200819
sal2	26	20200820
sal2	6	20200824
sal2	11.5	20200826
sal2	76	20200807
sal2	26.5	20200808
sal2	101	20200809
sal2	81	20200814
sal2	56	20200817
sal2	11.5	20200826
sal2	71	20200828
sal2	29	20200830
sal2	92.5	20200810
sal2	28	20200804
sal2	29	20200830
sal2	71.25	20200801
sal2	30.5	20200811
sal2	81	20200814
sal2	56	20200817
sal2	6	20200824
sal2	61	20200829
sal2	15	20200831
sal2	6.5	20200815
sal2	61	20200829
sal2	71.25	20200801
sal2	106.25	20200812
sal2	37.75	20200813
sal2	6.25	20200823
sal2	71.25	20200801
sal2	106.25	20200812
sal2	10.5	20200818
sal2	11.5	20200826
sal2	15	20200831
sal2	37.5	20200825
sal2	15	20200803
sal2	92.5	20200810
sal2	106.25	20200812
sal2	71	20200828
sal2	71.25	20200801
sal2	28	20200804
sal2	25	20200805
sal2	25	20200806
sal2	76	20200807
sal2	26.5	20200808
sal2	101	20200809
sal2	92.5	20200810
sal2	30.5	20200811
sal2	106.25	20200812
sal2	37.75	20200813
sal2	81	20200814
sal2	25.5	20200816
sal2	56	20200817
sal2	50.5	20200819
sal2	26	20200820
sal2	25	20200821
sal2	25	20200822
sal2	37.5	20200825
sal2	50	20200827
sal2	71	20200828
sal2	29	20200830
sal2	61	20200829
sal3	35.75	20200809
sal3	35.75	20200809
sal3	7.875	20200810
sal3	12.125	20200819
sal3	7.875	20200810
sal3	12.125	20200819
sal3	11	20200804
sal3	26	20200817
sal3	49	20200818
sal3	12.125	20200819
sal3	6	20200822
sal3	28.5	20200824
sal3	5.5	20200827
sal3	12.5	20200815
sal3	28.5	20200824
sal3	5.5	20200827
sal3	47.5	20200831
sal3	48	20200814
sal3	49	20200818
sal3	11.25	20200803
sal3	15	20200808
sal3	6	20200822
sal3	5	20200830
sal3	6.25	20200801
sal3	11.25	20200803
sal3	7.875	20200810
sal3	31.25	20200816
sal3	11	20200804
sal3	35	20200806
sal3	15	20200808
sal3	35.75	20200809
sal3	35	20200811
sal3	48	20200814
sal3	12.5	20200815
sal3	49	20200818
sal3	12.125	20200819
sal3	10	20200821
sal3	35	20200825
sal3	85	20200826
sal3	25	20200828
sal3	47.5	20200831
sal3	40	20200802
sal3	25	20200828
sal3	40	20200802
sal3	35	20200806
sal3	35.75	20200809
sal3	35	20200811
sal3	48	20200814
sal3	31.25	20200816
sal3	26	20200817
sal3	49	20200818
sal3	25	20200820
sal3	28.5	20200824
sal3	35	20200825
sal3	85	20200826
sal3	47.5	20200831
sal4	51.5	20200829
sal4	36	20200801
sal4	44	20200802
sal4	64	20200804
sal4	11	20200805
sal4	2	20200806
sal4	26	20200807
sal4	41	20200810
sal4	61	20200814
sal4	11	20200815
sal4	3	20200816
sal4	32	20200824
sal4	11	20200825
sal4	8	20200826
sal4	51.5	20200829
sal4	44	20200802
sal4	64	20200804
sal4	29	20200811
sal4	22	20200813
sal4	61	20200814
sal4	3	20200816
sal4	39	20200817
sal4	27	20200822
sal4	8	20200826
sal4	7	20200827
sal4	53	20200812
sal4	29	20200803
sal4	44	20200802
sal4	11	20200805
sal4	20	20200809
sal4	29	20200811
sal4	22	20200813
sal4	61	20200814
sal4	39	20200817
sal4	20	20200821
sal4	5	20200823
sal4	32	20200824
sal4	11	20200825
sal4	8	20200826
sal4	7	20200827
sal4	55	20200831
sal4	36	20200801
sal4	44	20200802
sal4	64	20200804
sal4	20	20200809
sal4	29	20200811
sal4	22	20200813
sal4	11	20200815
sal4	20	20200821
sal4	10	20200830
sal4	41	20200810
sal4	15	20200820
sal4	36	20200801
sal4	44	20200802
sal4	29	20200803
sal4	64	20200804
sal4	26	20200807
sal4	41	20200810
sal4	53	20200812
sal4	61	20200814
sal4	39	20200817
sal4	27	20200822
sal4	32	20200824
sal4	25	20200828
sal4	51.5	20200829
sal4	55	20200831
sal5	1359.71	20200801
sal5	1359.71	20200801
sal5	1518.75	20200803
sal5	1710.1	20200805
sal5	1526.85	20200806
sal5	1206.438	20200807
sal5	1162.95	20200809
sal5	1136.9	20200816
sal5	1237.713	20200817
sal5	1190.2	20200818
sal5	909.575	20200822
sal5	1461.1	20200823
sal5	1008.014	20200824
sal5	2688.25	20200825
sal5	899.513	20200829
sal5	1354.963	20200831
sal5	1518.75	20200803
sal5	1206.438	20200807
sal5	1162.95	20200809
sal5	1297.163	20200812
sal5	1333.3	20200813
sal5	1052.925	20200814
sal5	1749.225	20200819
sal5	1366.925	20200820
sal5	2688.25	20200825
sal5	1138.925	20200828
sal5	941.725	20200830
sal5	1206.438	20200807
sal5	1297.163	20200812
sal5	1237.713	20200817
sal5	1008.014	20200824
sal5	1382.563	20200826
sal5	899.513	20200829
sal5	1354.963	20200831
sal5	1359.71	20200801
sal5	1192.125	20200802
sal5	1518.75	20200803
sal5	1589	20200804
sal5	1710.1	20200805
sal5	1526.85	20200806
sal5	1206.438	20200807
sal5	1054.25	20200808
sal5	1162.95	20200809
sal5	1317.25	20200810
sal5	1241.5	20200811
sal5	1297.163	20200812
sal5	1333.3	20200813
sal5	1052.925	20200814
sal5	1136.9	20200816
sal5	1237.713	20200817
sal5	1749.225	20200819
sal5	1366.925	20200820
sal5	1178	20200821
sal5	1461.1	20200823
sal5	1008.014	20200824
sal5	2688.25	20200825
sal5	1382.563	20200826
sal5	1192.125	20200802
sal5	1206.438	20200807
sal5	1162.95	20200809
sal5	1052.925	20200814
sal5	1749.225	20200819
sal5	1366.925	20200820
sal5	909.575	20200822
sal5	1461.1	20200823
sal5	1008.014	20200824
sal5	2688.25	20200825
sal5	1382.563	20200826
sal5	1538.625	20200827
sal5	1138.925	20200828
sal5	941.725	20200830
sal5	1354.963	20200831
sal5	1359.71	20200801
sal5	1192.125	20200802
sal5	1518.75	20200803
sal5	1589	20200804
sal5	1710.1	20200805
sal5	1526.85	20200806
sal5	1206.438	20200807
sal5	1054.25	20200808
sal5	1162.95	20200809
sal5	1317.25	20200810
sal5	1241.5	20200811
sal5	1297.163	20200812
sal5	1333.3	20200813
sal5	1052.925	20200814
sal5	1099.75	20200815
sal5	1136.9	20200816
sal5	1237.713	20200817
sal5	1190.2	20200818
sal5	1749.225	20200819
sal5	1366.925	20200820
sal5	1178	20200821
sal5	909.575	20200822
sal5	1461.1	20200823
sal5	1008.014	20200824
sal5	2688.25	20200825
sal5	1382.563	20200826
sal5	1538.625	20200827
sal5	1138.925	20200828
sal5	899.513	20200829
sal5	941.725	20200830
sal5	1354.963	20200831
sal5	1526.85	20200806
sal5	1054.25	20200808
sal5	1359.71	20200801
sal5	1192.125	20200802
sal5	1518.75	20200803
sal5	1589	20200804
sal5	1710.1	20200805
sal5	1526.85	20200806
sal5	1206.438	20200807
sal5	1054.25	20200808
sal5	1162.95	20200809
sal5	1317.25	20200810
sal5	1241.5	20200811
sal5	1297.163	20200812
sal5	1333.3	20200813
sal5	1052.925	20200814
sal5	1099.75	20200815
sal5	1136.9	20200816
sal5	1237.713	20200817
sal5	1190.2	20200818
sal5	1749.225	20200819
sal5	1178	20200821
sal5	1461.1	20200823
sal5	1008.014	20200824
sal5	2688.25	20200825
sal5	1538.625	20200827
sal5	1138.925	20200828
sal5	899.513	20200829
sal5	941.725	20200830
sal5	1354.963	20200831
sal5	1359.71	20200801
sal5	1192.125	20200802
sal5	1518.75	20200803
sal5	1589	20200804
sal5	1526.85	20200806
sal5	1054.25	20200808
sal5	1317.25	20200810
sal5	1297.163	20200812
sal5	1099.75	20200815
sal5	1136.9	20200816
sal5	1237.713	20200817
sal5	1190.2	20200818
sal5	1749.225	20200819
sal5	1366.925	20200820
sal5	1178	20200821
sal5	909.575	20200822
sal5	1461.1	20200823
sal5	1008.014	20200824
sal5	1538.625	20200827
sal5	1138.925	20200828
sal5	899.513	20200829
sal5	941.725	20200830
sal5	1354.963	20200831
sal5	1359.71	20200801
sal5	1518.75	20200803
sal5	1526.85	20200806
sal5	1206.438	20200807
sal5	1317.25	20200810
sal5	1297.163	20200812
sal5	1333.3	20200813
sal5	1052.925	20200814
sal5	1099.75	20200815
sal5	1237.713	20200817
sal5	1190.2	20200818
sal5	1749.225	20200819
sal5	1178	20200821
sal5	1461.1	20200823
sal5	2688.25	20200825
sal5	1382.563	20200826
sal5	1538.625	20200827
sal5	899.513	20200829
sal5	1192.125	20200802
sal5	1518.75	20200803
sal5	1710.1	20200805
sal5	1054.25	20200808
sal5	1162.95	20200809
sal5	1317.25	20200810
sal5	1297.163	20200812
sal5	1052.925	20200814
sal5	1136.9	20200816
sal5	1237.713	20200817
sal5	1749.225	20200819
sal5	1366.925	20200820
sal5	1178	20200821
sal5	1461.1	20200823
sal5	1008.014	20200824
sal5	2688.25	20200825
sal5	1382.563	20200826
sal5	1538.625	20200827
sal5	1138.925	20200828
sal5	899.513	20200829
sal5	941.725	20200830
sal5	1354.963	20200831
sal5	1359.71	20200801
sal5	1192.125	20200802
sal5	1518.75	20200803
sal5	1589	20200804
sal5	1710.1	20200805
sal5	1526.85	20200806
sal5	1206.438	20200807
sal5	1054.25	20200808
sal5	1162.95	20200809
sal5	1317.25	20200810
sal5	1241.5	20200811
sal5	1297.163	20200812
sal5	1333.3	20200813
sal5	1052.925	20200814
sal5	1099.75	20200815
sal5	1136.9	20200816
sal5	1237.713	20200817
sal5	1190.2	20200818
sal5	1749.225	20200819
sal5	1366.925	20200820
sal5	1178	20200821
sal5	909.575	20200822
sal5	1461.1	20200823
sal5	1008.014	20200824
sal5	2688.25	20200825
sal5	1382.563	20200826
sal5	1538.625	20200827
sal5	1138.925	20200828
sal5	899.513	20200829
sal5	941.725	20200830
sal5	1354.963	20200831
sal5	1359.71	20200801
sal5	1192.125	20200802
sal5	1518.75	20200803
sal5	1589	20200804
sal5	1710.1	20200805
sal5	1526.85	20200806
sal5	1206.438	20200807
sal5	1054.25	20200808
sal5	1162.95	20200809
sal5	1317.25	20200810
sal5	1297.163	20200812
sal5	1333.3	20200813
sal5	1052.925	20200814
sal5	1099.75	20200815
sal5	1136.9	20200816
sal5	1237.713	20200817
sal5	1190.2	20200818
sal5	1749.225	20200819
sal5	1366.925	20200820
sal5	1178	20200821
sal5	909.575	20200822
sal5	1461.1	20200823
sal5	1008.014	20200824
sal5	1359.71	20200801
sal5	1192.125	20200802
sal5	1518.75	20200803
sal5	1589	20200804
sal5	1710.1	20200805
sal5	1526.85	20200806
sal5	1206.438	20200807
sal5	1054.25	20200808
sal5	1162.95	20200809
sal5	1317.25	20200810
sal5	1241.5	20200811
sal5	1297.163	20200812
sal5	1333.3	20200813
sal5	1052.925	20200814
sal5	1099.75	20200815
sal5	1136.9	20200816
sal5	1237.713	20200817
sal5	1190.2	20200818
sal5	1749.225	20200819
sal5	1366.925	20200820
sal5	1178	20200821
sal5	909.575	20200822
sal5	1461.1	20200823
sal5	1008.014	20200824
sal5	2688.25	20200825
sal5	1382.563	20200826
sal5	1538.625	20200827
sal5	1138.925	20200828
sal5	899.513	20200829
sal5	941.725	20200830
sal5	1354.963	20200831
sal5	1333.3	20200813
sal5	1359.71	20200801
sal5	1192.125	20200802
sal5	1518.75	20200803
sal5	1589	20200804
sal5	1710.1	20200805
sal5	1526.85	20200806
sal5	1206.438	20200807
sal5	1054.25	20200808
sal5	1162.95	20200809
sal5	1317.25	20200810
sal5	1241.5	20200811
sal5	1297.163	20200812
sal5	1333.3	20200813
sal5	1052.925	20200814
sal5	1099.75	20200815
sal5	1136.9	20200816
sal5	1237.713	20200817
sal5	1190.2	20200818
sal5	1749.225	20200819
sal5	1366.925	20200820
sal5	1178	20200821
sal5	909.575	20200822
sal5	1461.1	20200823
sal5	1008.014	20200824
sal5	2688.25	20200825
sal5	1382.563	20200826
sal5	1538.625	20200827
sal5	899.513	20200829
sal5	941.725	20200830
sal5	1354.963	20200831
sal5	1359.71	20200801
sal5	1192.125	20200802
sal5	1518.75	20200803
sal5	1589	20200804
sal5	1710.1	20200805
sal5	1526.85	20200806
sal5	1206.438	20200807
sal5	1054.25	20200808
sal5	1162.95	20200809
sal5	1317.25	20200810
sal5	1241.5	20200811
sal5	1297.163	20200812
sal5	1333.3	20200813
sal5	1052.925	20200814
sal5	1099.75	20200815
sal5	1136.9	20200816
sal5	1237.713	20200817
sal5	1190.2	20200818
sal5	1749.225	20200819
sal5	1366.925	20200820
sal5	1178	20200821
sal5	1461.1	20200823
sal5	1008.014	20200824
sal5	2688.25	20200825
sal5	1538.625	20200827
sal5	1138.925	20200828
sal5	899.513	20200829
sal5	941.725	20200830
sal5	1354.963	20200831
sal5	1359.71	20200801
sal5	1192.125	20200802
sal5	1518.75	20200803
sal5	1589	20200804
sal5	1710.1	20200805
sal5	1526.85	20200806
sal5	1206.438	20200807
sal5	1054.25	20200808
sal5	1162.95	20200809
sal5	1317.25	20200810
sal5	1241.5	20200811
sal5	1297.163	20200812
sal5	1333.3	20200813
sal5	1052.925	20200814
sal5	1099.75	20200815
sal5	1136.9	20200816
sal5	1237.713	20200817
sal5	1190.2	20200818
sal5	1749.225	20200819
sal5	1366.925	20200820
sal5	1178	20200821
sal5	909.575	20200822
sal5	1461.1	20200823
sal5	1008.014	20200824
sal5	2688.25	20200825
sal5	1382.563	20200826
sal5	1538.625	20200827
sal5	1138.925	20200828
sal5	899.513	20200829
sal5	941.725	20200830
sal5	1354.963	20200831
sal6	125.625	20200803
sal6	51	20200801
sal6	26	20200802
sal6	65	20200812
sal6	155	20200813
sal6	40	20200823
sal6	115	20200831
sal6	51	20200801
sal6	26	20200802
sal6	125.625	20200803
sal6	100	20200804
sal6	100	20200805
sal6	25	20200807
sal6	25	20200808
sal6	25	20200809
sal6	150	20200810
sal6	75	20200811
sal6	65	20200812
sal6	155	20200813
sal6	200	20200814
sal6	150	20200816
sal6	150	20200817
sal6	150	20200818
sal6	75	20200819
sal6	100	20200820
sal6	100	20200821
sal6	450	20200822
sal6	40	20200823
sal6	125	20200824
sal6	25	20200825
sal6	100	20200826
sal6	550	20200827
sal6	100	20200828
sal6	25	20200829
sal6	115	20200831
sal7	152.25	20200811
sal7	100.25	20200822
sal7	88.25	20200826
sal7	40.813	20200823
sal7	115.5	20200805
sal7	210.5	20200806
sal7	75.125	20200807
sal7	291	20200810
sal7	40.813	20200823
sal7	204.5	20200829
sal7	153.5	20200831
sal7	75.125	20200807
sal7	141	20200808
sal7	291	20200810
sal7	152.25	20200811
sal7	76	20200812
sal7	41	20200814
sal7	336	20200824
sal7	88.25	20200826
sal7	178	20200827
sal7	127	20200804
sal7	75.125	20200807
sal7	172	20200809
sal7	152.25	20200811
sal7	88.25	20200826
sal7	178	20200827
sal7	175	20200802
sal7	188	20200803
sal7	153.5	20200831
sal7	291	20200810
sal7	76	20200812
sal7	94	20200817
